G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
25	"Sat, Feb 12, 2011"	REG		Long Beach State	Big West	L	62	79		10	15	L 1	The Matadome	long-beach-state	cal-state-northridge	2011
26	"Wed, Feb 16, 2011"	REG	@	Cal Poly	Big West	L	49	72		10	16	L 2	Robert A. Mott Gymnasium	cal-poly	cal-state-northridge	2011
27	"Sat, Feb 19, 2011"	REG	@	Eastern Washington	Big Sky	W	68	59		11	16	W 1	Reese Court	eastern-washington	cal-state-northridge	2011
28	"Thu, Feb 24, 2011"	REG		UC-Santa Barbara	Big West	W	68	60		12	16	W 2	The Matadome	california-santa-barbara	cal-state-northridge	2011
29	"Thu, Mar 3, 2011"	REG	@	UC-Davis	Big West	L	66	78		12	17	L 1	The Pavilion	california-davis	cal-state-northridge	2011
30	"Sat, Mar 5, 2011"	REG	@	Pacific	Big West	W	58	54		13	17	W 1	A.G. Spanos Center	pacific	cal-state-northridge	2011
31	"Thu, Mar 10, 2011"	CTOURN	N	Cal State Fullerton	Big West	W	75	54		14	17	W 2		cal-state-fullerton	cal-state-northridge	2011
32	"Fri, Mar 11, 2011"	CTOURN	N	UC-Santa Barbara	Big West	L	63	83		14	18	L 1	Honda Center	california-santa-barbara	cal-state-northridge	2011
1	"Tue, Nov 16, 2010"	REG		Cal State Northridge	Big West	W	80	63		1	0	W 1	Haas Pavilion	cal-state-northridge	california	2011
2	"Sat, Nov 20, 2010"	REG		New Mexico	MWC	W	89	64		2	0	W 2	Haas Pavilion	new-mexico	california	2011
3	"Thu, Nov 25, 2010"	REG	N	TempleÂ (21)	A-10	W	57	50		3	0	W 3		temple	california	2011
4	"Fri, Nov 26, 2010"	REG	N	Notre Dame	Big East	L	44	57		3	1	L 1	The Milk House	notre-dame	california	2011
5	"Sun, Nov 28, 2010"	REG	N	Boston College	ACC	L	46	68		3	2	L 2	The Milk House	boston-college	california	2011
6	"Wed, Dec 1, 2010"	REG		UC-Davis	Big West	W	74	62		4	2	W 1	Haas Pavilion	california-davis	california	2011
7	"Sat, Dec 4, 2010"	REG	@	Iowa State	Big 12	W	76	73		5	2	W 2	James H. Hilton Coliseum 	iowa-state	california	2011
8	"Wed, Dec 8, 2010"	REG		San Diego StateÂ (14)	MWC	L	57	77		5	3	L 1	Haas Pavilion	san-diego-state	california	2011
9	"Sun, Dec 12, 2010"	REG		Southern Mississippi	CUSA	L	78	80		5	4	L 2	Haas Pavilion	southern-mississippi	california	2011
10	"Sat, Dec 18, 2010"	REG		Cal Poly	Big West	W	51	41		6	4	W 1	Haas Pavilion	cal-poly	california	2011
11	"Wed, Dec 22, 2010"	REG		KansasÂ (3)	Big 12	L	63	78		6	5	L 1	Haas Pavilion	kansas	california	2011
12	"Tue, Dec 28, 2010"	REG		Hartford	AEC	W	74	56		7	5	W 1	Haas Pavilion	hartford	california	2011
13	"Sun, Jan 2, 2011"	REG	@	Stanford	Pac-10	L	68	82		7	6	L 1	Maples Pavilion	stanford	california	2011
14	"Thu, Jan 6, 2011"	REG	@	Arizona	Pac-10	L	71	73		7	7	L 2	McKale Center	arizona	california	2011
15	"Sat, Jan 8, 2011"	REG	@	Arizona State	Pac-10	W	65	61		8	7	W 1	Wells Fargo Arena	arizona-state	california	2011
16	"Thu, Jan 13, 2011"	REG		Washington State	Pac-10	W	88	81	OT	9	7	W 2	Haas Pavilion	washington-state	california	2011
17	"Sun, Jan 16, 2011"	REG		WashingtonÂ (17)	Pac-10	L	71	92		9	8	L 1	Haas Pavilion	washington	california	2011
18	"Thu, Jan 20, 2011"	REG	@	UCLA	Pac-10	L	84	86		9	9	L 2	Pauley Pavilion	ucla	california	2011
19	"Sat, Jan 22, 2011"	REG	@	Southern California	Pac-10	W	68	66		10	9	W 1	Galen Center	southern-california	california	2011
20	"Thu, Jan 27, 2011"	REG		Oregon State	Pac-10	W	85	57		11	9	W 2	Haas Pavilion	oregon-state	california	2011
21	"Sat, Jan 29, 2011"	REG		Oregon	Pac-10	W	85	77		12	9	W 3	Haas Pavilion	oregon	california	2011
22	"Thu, Feb 3, 2011"	REG		Arizona State	Pac-10	W	66	62		13	9	W 4	Haas Pavilion	arizona-state	california	2011
23	"Sat, Feb 5, 2011"	REG		ArizonaÂ (21)	Pac-10	L	105	107	3OT	13	10	L 1	Haas Pavilion	arizona	california	2011
24	"Thu, Feb 10, 2011"	REG	@	Washington	Pac-10	L	77	109		13	11	L 2	Bank of America Arena	washington	california	2011
25	"Sat, Feb 12, 2011"	REG	@	Washington State	Pac-10	L	71	75		13	12	L 3	Friel Court	washington-state	california	2011
26	"Thu, Feb 17, 2011"	REG		Southern California	Pac-10	L	75	78		13	13	L 4	Haas Pavilion	southern-california	california	2011
27	"Sun, Feb 20, 2011"	REG		UCLA	Pac-10	W	76	72	OT	14	13	W 1	Haas Pavilion	ucla	california	2011
28	"Thu, Feb 24, 2011"	REG	@	Oregon	Pac-10	W	81	71		15	13	W 2	Matthew Knight Arena	oregon	california	2011
29	"Sat, Feb 26, 2011"	REG	@	Oregon State	Pac-10	W	87	76		16	13	W 3	Gill Coliseum	oregon-state	california	2011
30	"Sat, Mar 5, 2011"	REG		Stanford	Pac-10	W	74	55		17	13	W 4	Haas Pavilion	stanford	california	2011
31	"Thu, Mar 10, 2011"	CTOURN	N	Southern California	Pac-10	L	56	70		17	14	L 1	Staples Center	southern-california	california	2011
32	"Wed, Mar 16, 2011"	NIT		Mississippi	SEC	W	77	74		18	14	W 1	Haas Pavilion	mississippi	california	2011
33	"Fri, Mar 18, 2011"	NIT	@	Colorado	Big 12	L	72	89		18	15	L 1	Coors Events/Conference Center	colorado	california	2011
1	"Fri, Nov 12, 2010"	REG	N	Florida Atlantic	Sun Belt	L	63	70		0	1	L 1		florida-atlantic	california-davis	2011
2	"Sat, Nov 13, 2010"	REG	@	Portland	WCC	L	60	75		0	2	L 2	Chiles Center	portland	california-davis	2011
3	"Sun, Nov 14, 2010"	REG	N	Milwaukee	Horizon	L	62	73		0	3	L 3	Chiles Center	milwaukee	california-davis	2011
4	"Wed, Nov 17, 2010"	REG		UC-Santa Cruz		W	70	49		1	3	W 1	The Pavilion	NA	california-davis	2011
5	"Sun, Nov 21, 2010"	REG		Boise State	WAC	L	47	67		1	4	L 1	The Pavilion	boise-state	california-davis	2011
6	"Tue, Nov 23, 2010"	REG	@	Sacramento State	Big Sky	W	61	54		2	4	W 1	Hornets Nest	sacramento-state	california-davis	2011
7	"Sat, Nov 27, 2010"	REG		Seattle	Ind	W	80	58		3	4	W 2	The Pavilion	seattle	california-davis	2011
8	"Wed, Dec 1, 2010"	REG	@	University of California	Pac-10	L	62	74		3	5	L 1	Haas Pavilion	california	california-davis	2011
9	"Sat, Dec 4, 2010"	REG		Notre Dame de Namur		W	80	53		4	5	W 1	The Pavilion	NA	california-davis	2011
10	"Mon, Dec 13, 2010"	REG	@	UCLA	Pac-10	L	67	74		4	6	L 1	Pauley Pavilion	ucla	california-davis	2011
11	"Thu, Dec 16, 2010"	REG	@	North Dakota State	Summit	L	71	76		4	7	L 2	Bison Sports Arena	north-dakota-state	california-davis	2011
12	"Tue, Dec 21, 2010"	REG		Southern Utah	Summit	W	74	65		5	7	W 1	The Pavilion	southern-utah	california-davis	2011
13	"Tue, Dec 28, 2010"	REG	@	Cal State Fullerton	Big West	W	88	72		6	7	W 2	Titan Gym	cal-state-fullerton	california-davis	2011
14	"Thu, Dec 30, 2010"	REG	@	Cal State Northridge	Big West	L	81	87		6	8	L 1	The Matadome	cal-state-northridge	california-davis	2011
15	"Thu, Jan 6, 2011"	REG		UC-Santa Barbara	Big West	L	65	77		6	9	L 2	The Pavilion	california-santa-barbara	california-davis	2011
16	"Sat, Jan 8, 2011"	REG		Cal Poly	Big West	L	43	48		6	10	L 3	The Pavilion	cal-poly	california-davis	2011
17	"Wed, Jan 12, 2011"	REG	@	Long Beach State	Big West	L	56	60		6	11	L 4	The Walter Pyramid	long-beach-state	california-davis	2011
18	"Sat, Jan 22, 2011"	REG		Pacific	Big West	L	54	87		6	12	L 5	The Pavilion	pacific	california-davis	2011
19	"Thu, Jan 27, 2011"	REG		UC-Riverside	Big West	W	82	52		7	12	W 1	The Pavilion	california-riverside	california-davis	2011
20	"Sat, Jan 29, 2011"	REG		UC-Irvine	Big West	W	108	107	2OT	8	12	W 2	The Pavilion	california-irvine	california-davis	2011
21	"Thu, Feb 3, 2011"	REG	@	Cal Poly	Big West	L	56	65		8	13	L 1	Robert A. Mott Gymnasium	cal-poly	california-davis	2011
22	"Sat, Feb 5, 2011"	REG	@	UC-Santa Barbara	Big West	L	86	93	OT	8	14	L 2	The Thunderdome	california-santa-barbara	california-davis	2011
23	"Thu, Feb 10, 2011"	REG		Long Beach State	Big West	L	69	93		8	15	L 3	The Pavilion	long-beach-state	california-davis	2011
24	"Sat, Feb 12, 2011"	REG	@	Pacific	Big West	L	66	70		8	16	L 4	A.G. Spanos Center	pacific	california-davis	2011
25	"Tue, Feb 15, 2011"	REG	@	Seattle	Ind	W	88	78		9	16	W 1	KeyArena at Seattle Center 	seattle	california-davis	2011
26	"Sat, Feb 19, 2011"	REG		Hawaii	WAC	L	69	83		9	17	L 1	The Pavilion	hawaii	california-davis	2011
27	"Thu, Feb 24, 2011"	REG	@	UC-Irvine	Big West	L	87	96	2OT	9	18	L 2	Bren Events Center	california-irvine	california-davis	2011
28	"Sat, Feb 26, 2011"	REG	@	UC-Riverside	Big West	L	81	85		9	19	L 3	UCR Student Rec Center	california-riverside	california-davis	2011
29	"Thu, Mar 3, 2011"	REG		Cal State Northridge	Big West	W	78	66		10	19	W 1	The Pavilion	cal-state-northridge	california-davis	2011
30	"Sat, Mar 5, 2011"	REG		Cal State Fullerton	Big West	L	82	87		10	20	L 1	The Pavilion	cal-state-fullerton	california-davis	2011
1	"Mon, Nov 8, 2010"	REG	@	IllinoisÂ (13)	Big Ten	L	65	79		0	1	L 1	Assembly Hall	illinois	california-irvine	2011
2	"Sat, Nov 13, 2010"	REG	@	Southern California	Pac-10	L	49	62		0	2	L 2	Galen Center	southern-california	california-irvine	2011
3	"Fri, Nov 19, 2010"	REG		Navy	Patriot	W	75	60		1	2	W 1	Bren Events Center	navy	california-irvine	2011
4	"Sat, Nov 20, 2010"	REG		Seattle	Ind	W	85	77		2	2	W 2	Bren Events Center	seattle	california-irvine	2011
5	"Sun, Nov 21, 2010"	REG		Louisiana Tech	WAC	L	72	76		2	3	L 1	Bren Events Center	louisiana-tech	california-irvine	2011
6	"Sat, Nov 27, 2010"	REG	@	Marist	MAAC	W	77	56		3	3	W 1	McCann Recreation Center	marist	california-irvine	2011
7	"Wed, Dec 1, 2010"	REG	@	San Diego	WCC	W	90	82		4	3	W 2	Jenny Craig Pavillion	san-diego	california-irvine	2011
8	"Sat, Dec 4, 2010"	REG		San Jose State	WAC	L	70	85		4	4	L 1	Bren Events Center	san-jose-state	california-irvine	2011
9	"Fri, Dec 10, 2010"	REG		Wyoming	MWC	W	83	68		5	4	W 1	Bren Events Center	wyoming	california-irvine	2011
10	"Wed, Dec 15, 2010"	REG		Vanguard		W	99	63		6	4	W 2	Bren Events Center	NA	california-irvine	2011
11	"Sat, Dec 18, 2010"	REG	@	Pepperdine	WCC	L	69	76		6	5	L 1	Firestone Fieldhouse	pepperdine	california-irvine	2011
12	"Thu, Dec 23, 2010"	REG	@	UCLA	Pac-10	L	73	74		6	6	L 2	Pauley Pavilion	ucla	california-irvine	2011
13	"Tue, Dec 28, 2010"	REG		UC-Riverside	Big West	L	68	73		6	7	L 3	Bren Events Center	california-riverside	california-irvine	2011
14	"Thu, Dec 30, 2010"	REG		Loyola Marymount	WCC	L	80	87		6	8	L 4	Bren Events Center	loyola-marymount	california-irvine	2011
15	"Wed, Jan 5, 2011"	REG		Cal State Fullerton	Big West	W	85	78		7	8	W 1	Bren Events Center	cal-state-fullerton	california-irvine	2011
16	"Sat, Jan 8, 2011"	REG	@	Long Beach State	Big West	L	78	86		7	9	L 1	The Walter Pyramid	long-beach-state	california-irvine	2011
17	"Thu, Jan 13, 2011"	REG	@	UC-Santa Barbara	Big West	L	58	71		7	10	L 2	The Thunderdome	california-santa-barbara	california-irvine	2011
18	"Sat, Jan 15, 2011"	REG	@	Cal Poly	Big West	W	65	53		8	10	W 1	Robert A. Mott Gymnasium	cal-poly	california-irvine	2011
19	"Wed, Jan 19, 2011"	REG	@	Cal State Bakersfield	Ind	W	76	73		9	10	W 2	Rabobank Arena	cal-state-bakersfield	california-irvine	2011
20	"Sat, Jan 22, 2011"	REG		Long Beach State	Big West	W	86	76		10	10	W 3	Bren Events Center	long-beach-state	california-irvine	2011
21	"Thu, Jan 27, 2011"	REG		Cal State Northridge	Big West	L	62	66		10	11	L 1	Bren Events Center	cal-state-northridge	california-irvine	2011
22	"Sat, Jan 29, 2011"	REG	@	UC-Davis	Big West	L	107	108	2OT	10	12	L 2	The Pavilion	california-davis	california-irvine	2011
23	"Thu, Feb 3, 2011"	REG	@	Cal State Fullerton	Big West	L	74	80		10	13	L 3	Titan Gym	cal-state-fullerton	california-irvine	2011
24	"Sat, Feb 5, 2011"	REG	@	Cal State Northridge	Big West	L	83	91		10	14	L 4	The Matadome	cal-state-northridge	california-irvine	2011
25	"Thu, Feb 10, 2011"	REG		Cal Poly	Big West	L	71	80		10	15	L 5	Bren Events Center	cal-poly	california-irvine	2011
26	"Sat, Feb 12, 2011"	REG		UC-Santa Barbara	Big West	W	66	63		11	15	W 1	Bren Events Center	california-santa-barbara	california-irvine	2011
27	"Wed, Feb 16, 2011"	REG	@	Pacific	Big West	L	51	75		11	16	L 1	A.G. Spanos Center	pacific	california-irvine	2011
28	"Sat, Feb 19, 2011"	REG	@	Nevada	WAC	L	63	74		11	17	L 2	Lawlor Events Center	nevada	california-irvine	2011
29	"Thu, Feb 24, 2011"	REG		UC-Davis	Big West	W	96	87	2OT	12	17	W 1	Bren Events Center	california-davis	california-irvine	2011
30	"Sat, Feb 26, 2011"	REG		Pacific	Big West	W	97	86	2OT	13	17	W 2	Bren Events Center	pacific	california-irvine	2011
31	"Sat, Mar 5, 2011"	REG	@	UC-Riverside	Big West	L	66	75		13	18	L 1	UCR Student Rec Center	california-riverside	california-irvine	2011
32	"Thu, Mar 10, 2011"	CTOURN	N	Long Beach State	Big West	L	72	79		13	19	L 2		long-beach-state	california-irvine	2011
1	"Fri, Nov 12, 2010"	REG	@	Nevada-Las Vegas	MWC	L	41	85		0	1	L 1	Thomas & Mack Center	nevada-las-vegas	california-riverside	2011
2	"Mon, Nov 15, 2010"	REG		Pomona-Pitzer		W	81	48		1	1	W 1	UCR Student Rec Center	NA	california-riverside	2011
3	"Fri, Nov 19, 2010"	REG	N	Lamar	Southland	L	75	90		1	2	L 1		lamar	california-riverside	2011
4	"Sat, Nov 20, 2010"	REG	@	Southern Methodist	CUSA	W	73	69	OT	2	2	W 1	Moody Coliseum	southern-methodist	california-riverside	2011
5	"Sun, Nov 21, 2010"	REG	N	Portland State	Big Sky	L	58	69		2	3	L 1	Moody Coliseum	portland-state	california-riverside	2011
6	"Sun, Nov 28, 2010"	REG	@	San Jose State	WAC	L	77	80		2	4	L 2	The Event Center	san-jose-state	california-riverside	2011
7	"Thu, Dec 2, 2010"	REG		Texas-San Antonio	Southland	W	82	75		3	4	W 1	UCR Student Rec Center	texas-san-antonio	california-riverside	2011
8	"Sun, Dec 12, 2010"	REG	@	Stanford	Pac-10	L	48	55		3	5	L 1	Maples Pavilion	stanford	california-riverside	2011
9	"Tue, Dec 14, 2010"	REG	@	Saint Mary's (CA)	WCC	L	56	75		3	6	L 2	McKeon Pavilion	saint-marys-ca	california-riverside	2011
10	"Sun, Dec 19, 2010"	REG		Montana State	Big Sky	W	78	67		4	6	W 1	UCR Student Rec Center	montana-state	california-riverside	2011
11	"Wed, Dec 22, 2010"	REG	@	Cal State Bakersfield	Ind	L	80	89		4	7	L 1	Rabobank Arena	cal-state-bakersfield	california-riverside	2011
12	"Tue, Dec 28, 2010"	REG	@	UC-Irvine	Big West	W	73	68		5	7	W 1	Bren Events Center	california-irvine	california-riverside	2011
13	"Tue, Jan 4, 2011"	REG		La Sierra		W	94	48		6	7	W 2	UCR Student Rec Center	NA	california-riverside	2011
14	"Sat, Jan 8, 2011"	REG		Cal State Fullerton	Big West	L	77	83	OT	6	8	L 1	UCR Student Rec Center	cal-state-fullerton	california-riverside	2011
15	"Thu, Jan 13, 2011"	REG	@	Cal State Northridge	Big West	W	70	61		7	8	W 1	The Matadome	cal-state-northridge	california-riverside	2011
16	"Sat, Jan 15, 2011"	REG	@	UC-Santa Barbara	Big West	L	57	64		7	9	L 1	The Thunderdome	california-santa-barbara	california-riverside	2011
17	"Thu, Jan 20, 2011"	REG		Cal Poly	Big West	L	60	65		7	10	L 2	UCR Student Rec Center	cal-poly	california-riverside	2011
18	"Thu, Jan 27, 2011"	REG	@	UC-Davis	Big West	L	52	82		7	11	L 3	The Pavilion	california-davis	california-riverside	2011
19	"Sat, Jan 29, 2011"	REG	@	Pacific	Big West	L	58	75		7	12	L 4	A.G. Spanos Center	pacific	california-riverside	2011
20	"Thu, Feb 3, 2011"	REG		Cal State Northridge	Big West	W	73	70		8	12	W 1	UCR Student Rec Center	cal-state-northridge	california-riverside	2011
21	"Sat, Feb 5, 2011"	REG	@	Cal State Fullerton	Big West	W	70	69		9	12	W 2	Titan Gym	cal-state-fullerton	california-riverside	2011
22	"Thu, Feb 10, 2011"	REG		UC-Santa Barbara	Big West	L	47	59		9	13	L 1	UCR Student Rec Center	california-santa-barbara	california-riverside	2011
23	"Sat, Feb 12, 2011"	REG	@	Cal Poly	Big West	L	40	56		9	14	L 2	Robert A. Mott Gymnasium	cal-poly	california-riverside	2011
24	"Wed, Feb 16, 2011"	REG	@	Long Beach State	Big West	L	55	68		9	15	L 3	The Walter Pyramid	long-beach-state	california-riverside	2011
25	"Sat, Feb 19, 2011"	REG	@	Fresno State	WAC	L	49	68		9	16	L 4	Save Mart Center	fresno-state	california-riverside	2011
26	"Thu, Feb 24, 2011"	REG		Pacific	Big West	L	51	57		9	17	L 5	UCR Student Rec Center	pacific	california-riverside	2011
27	"Sat, Feb 26, 2011"	REG		UC-Davis	Big West	W	85	81		10	17	W 1	UCR Student Rec Center	california-davis	california-riverside	2011
28	"Wed, Mar 2, 2011"	REG		Long Beach State	Big West	L	76	82		10	18	L 1	UCR Student Rec Center	long-beach-state	california-riverside	2011
29	"Sat, Mar 5, 2011"	REG		UC-Irvine	Big West	W	75	66		11	18	W 1	UCR Student Rec Center	california-irvine	california-riverside	2011
30	"Thu, Mar 10, 2011"	CTOURN	N	Cal Poly	Big West	W	70	66	OT	12	18	W 2	Honda Center	cal-poly	california-riverside	2011
31	"Fri, Mar 11, 2011"	CTOURN	N	Long Beach State	Big West	L	63	74		12	19	L 1		long-beach-state	california-riverside	2011
1	"Fri, Nov 12, 2010"	REG	N	Denver	Sun Belt	W	65	49		1	0	W 1		denver	california-santa-barbara	2011
2	"Sat, Nov 13, 2010"	REG	N	North Dakota State	Summit	L	60	68		1	1	L 1		north-dakota-state	california-santa-barbara	2011
3	"Sun, Nov 14, 2010"	REG	@	Oregon	Pac-10	L	70	72		1	2	L 2	McArthur Court	oregon	california-santa-barbara	2011
4	"Sat, Nov 20, 2010"	REG		Fresno State	WAC	W	69	54		2	2	W 1	The Thunderdome	fresno-state	california-santa-barbara	2011
5	"Sat, Nov 27, 2010"	REG	@	Portland	WCC	L	63	75		2	3	L 1	Chiles Center	portland	california-santa-barbara	2011
6	"Wed, Dec 1, 2010"	REG		Loyola Marymount	WCC	W	77	67		3	3	W 1	The Thunderdome	loyola-marymount	california-santa-barbara	2011
7	"Sat, Dec 4, 2010"	REG	@	Santa Clara	WCC	W	80	69		4	3	W 2	Leavey Center	santa-clara	california-santa-barbara	2011
8	"Wed, Dec 15, 2010"	REG	@	Nevada-Las VegasÂ (22)	MWC	W	68	62		5	3	W 3	Thomas & Mack Center	nevada-las-vegas	california-santa-barbara	2011
9	"Sat, Dec 18, 2010"	REG	@	San Diego StateÂ (11)	MWC	L	64	90		5	4	L 1	Viejas Arena	san-diego-state	california-santa-barbara	2011
10	"Tue, Dec 21, 2010"	REG		California Baptist		W	76	52		6	4	W 1	The Thunderdome	NA	california-santa-barbara	2011
11	"Tue, Dec 28, 2010"	REG		Long Beach State	Big West	L	55	71		6	5	L 1	The Thunderdome	long-beach-state	california-santa-barbara	2011
12	"Fri, Dec 31, 2010"	REG		Fresno Pacific		W	75	67	OT	7	5	W 1	The Thunderdome	NA	california-santa-barbara	2011
13	"Thu, Jan 6, 2011"	REG	@	UC-Davis	Big West	W	77	65		8	5	W 2	The Pavilion	california-davis	california-santa-barbara	2011
14	"Sat, Jan 8, 2011"	REG	@	Pacific	Big West	L	54	57		8	6	L 1	A.G. Spanos Center	pacific	california-santa-barbara	2011
15	"Thu, Jan 13, 2011"	REG		UC-Irvine	Big West	W	71	58		9	6	W 1	The Thunderdome	california-irvine	california-santa-barbara	2011
16	"Sat, Jan 15, 2011"	REG		UC-Riverside	Big West	W	64	57		10	6	W 2	The Thunderdome	california-riverside	california-santa-barbara	2011
17	"Sat, Jan 22, 2011"	REG	@	Cal State Fullerton	Big West	L	58	63		10	7	L 1	Titan Gym	cal-state-fullerton	california-santa-barbara	2011
18	"Thu, Jan 27, 2011"	REG	@	Cal Poly	Big West	W	71	70		11	7	W 1	Robert A. Mott Gymnasium	cal-poly	california-santa-barbara	2011
19	"Sat, Jan 29, 2011"	REG		Cal State Northridge	Big West	L	69	70		11	8	L 1	The Thunderdome	cal-state-northridge	california-santa-barbara	2011
20	"Thu, Feb 3, 2011"	REG		Pacific	Big West	L	68	74		11	9	L 2	The Thunderdome	pacific	california-santa-barbara	2011
21	"Sat, Feb 5, 2011"	REG		UC-Davis	Big West	W	93	86	OT	12	9	W 1	The Thunderdome	california-davis	california-santa-barbara	2011
22	"Thu, Feb 10, 2011"	REG	@	UC-Riverside	Big West	W	59	47		13	9	W 2	UCR Student Rec Center	california-riverside	california-santa-barbara	2011
23	"Sat, Feb 12, 2011"	REG	@	UC-Irvine	Big West	L	63	66		13	10	L 1	Bren Events Center	california-irvine	california-santa-barbara	2011
24	"Wed, Feb 16, 2011"	REG		Cal State Fullerton	Big West	W	86	71		14	10	W 1	The Thunderdome	cal-state-fullerton	california-santa-barbara	2011
25	"Sat, Feb 19, 2011"	REG		Boise State	WAC	L	76	78	OT	14	11	L 1	The Thunderdome	boise-state	california-santa-barbara	2011
26	"Thu, Feb 24, 2011"	REG	@	Cal State Northridge	Big West	L	60	68		14	12	L 2	The Matadome	cal-state-northridge	california-santa-barbara	2011
27	"Sat, Feb 26, 2011"	REG	@	Long Beach State	Big West	L	53	71		14	13	L 3	The Walter Pyramid	long-beach-state	california-santa-barbara	2011
28	"Sat, Mar 5, 2011"	REG		Cal Poly	Big West	W	49	43		15	13	W 1	The Thunderdome	cal-poly	california-santa-barbara	2011
29	"Thu, Mar 10, 2011"	CTOURN	N	Pacific	Big West	W	79	67		16	13	W 2	Honda Center	pacific	california-santa-barbara	2011
30	"Fri, Mar 11, 2011"	CTOURN	N	Cal State Northridge	Big West	W	83	63		17	13	W 3	Honda Center	cal-state-northridge	california-santa-barbara	2011
31	"Sat, Mar 12, 2011"	CTOURN	N	Long Beach State	Big West	W	64	56		18	13	W 4	Honda Center	long-beach-state	california-santa-barbara	2011
32	"Thu, Mar 17, 2011"	NCAA	N	FloridaÂ (15)	SEC	L	51	79		18	14	L 1		florida	california-santa-barbara	2011
1	"Fri, Nov 12, 2010"	REG	@	Virginia TechÂ (21)	ACC	L	60	70		0	1	L 1	Cassell Coliseum	virginia-tech	campbell	2011
2	"Mon, Nov 15, 2010"	REG	@	East Carolina	CUSA	L	63	76		0	2	L 2	Williams Arena at Minges Coliseum	east-carolina	campbell	2011
3	"Fri, Nov 19, 2010"	REG	N	Middle Tennessee	Sun Belt	W	97	90		1	2	W 1	Auburn Arena	middle-tennessee	campbell	2011
4	"Sat, Nov 20, 2010"	REG	@	Auburn	SEC	W	61	54		2	2	W 2	Auburn Arena	auburn	campbell	2011
5	"Sun, Nov 21, 2010"	REG	N	Samford	Southern	L	56	60		2	3	L 1		samford	campbell	2011
6	"Sat, Nov 27, 2010"	REG		Longwood	Ind	W	93	77		3	3	W 1	John W. Pope Jr. Convocation Center	longwood	campbell	2011
7	"Mon, Nov 29, 2010"	REG		Johnson C. Smith		W	77	64		4	3	W 2	John W. Pope Jr. Convocation Center	NA	campbell	2011
8	"Fri, Dec 10, 2010"	REG		Western Carolina	Southern	W	73	50		5	3	W 3	John W. Pope Jr. Convocation Center	western-carolina	campbell	2011
9	"Thu, Dec 16, 2010"	REG	@	South Carolina Upstate	A-Sun	W	67	60		6	3	W 4	G.B. Hodge Center	south-carolina-upstate	campbell	2011
10	"Wed, Dec 22, 2010"	REG		North Carolina-Wilmington	CAA	W	57	56		7	3	W 5	John W. Pope Jr. Convocation Center	north-carolina-wilmington	campbell	2011
11	"Thu, Dec 30, 2010"	REG	@	East Tennessee State	A-Sun	L	59	72		7	4	L 1	Memorial Center	east-tennessee-state	campbell	2011
12	"Mon, Jan 3, 2011"	REG		Jacksonville	A-Sun	L	65	67		7	5	L 2	John W. Pope Jr. Convocation Center	jacksonville	campbell	2011
13	"Wed, Jan 5, 2011"	REG		North Florida	A-Sun	L	55	57		7	6	L 3	John W. Pope Jr. Convocation Center	north-florida	campbell	2011
14	"Fri, Jan 7, 2011"	REG		Kennesaw State	A-Sun	W	65	52		8	6	W 1	John W. Pope Jr. Convocation Center	kennesaw-state	campbell	2011
15	"Mon, Jan 10, 2011"	REG		Mercer	A-Sun	W	80	74	OT	9	6	W 2	John W. Pope Jr. Convocation Center	mercer	campbell	2011
16	"Sat, Jan 15, 2011"	REG	@	Belmont	A-Sun	L	55	90		9	7	L 1	Curb Event Center	belmont	campbell	2011
17	"Mon, Jan 17, 2011"	REG	@	Lipscomb	A-Sun	L	81	92		9	8	L 2	Allen Arena	lipscomb	campbell	2011
18	"Thu, Jan 20, 2011"	REG		Florida Gulf Coast	A-Sun	L	66	68		9	9	L 3	John W. Pope Jr. Convocation Center	florida-gulf-coast	campbell	2011
19	"Sat, Jan 22, 2011"	REG		Stetson	A-Sun	W	85	55		10	9	W 1	John W. Pope Jr. Convocation Center	stetson	campbell	2011
20	"Tue, Jan 25, 2011"	REG	@	Longwood	Ind	L	62	72		10	10	L 1	Willett Hall	longwood	campbell	2011
21	"Sat, Jan 29, 2011"	REG	@	North Florida	A-Sun	W	76	66		11	10	W 1	UNF Arena 	north-florida	campbell	2011
22	"Mon, Jan 31, 2011"	REG	@	Jacksonville	A-Sun	L	58	71		11	11	L 1	Jacksonville Veteran's Memorial Arena	jacksonville	campbell	2011
23	"Sat, Feb 5, 2011"	REG	@	Mercer	A-Sun	L	45	63		11	12	L 2	University Center	mercer	campbell	2011
24	"Mon, Feb 7, 2011"	REG	@	Kennesaw State	A-Sun	L	64	78		11	13	L 3	KSU Convocation Center 	kennesaw-state	campbell	2011
25	"Thu, Feb 10, 2011"	REG		Lipscomb	A-Sun	L	76	81		11	14	L 4	John W. Pope Jr. Convocation Center	lipscomb	campbell	2011
26	"Sat, Feb 12, 2011"	REG		Belmont	A-Sun	L	57	78		11	15	L 5	John W. Pope Jr. Convocation Center	belmont	campbell	2011
27	"Thu, Feb 17, 2011"	REG	@	Stetson	A-Sun	W	64	61		12	15	W 1	Edmunds Center	stetson	campbell	2011
28	"Sat, Feb 19, 2011"	REG	@	Florida Gulf Coast	A-Sun	L	39	47		12	16	L 1	Alico Arena	florida-gulf-coast	campbell	2011
