G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
28	Wed, Feb 20, 2013	REG		Santa Clara	WCC	W	85	42		26	2	W 9	McCarthey Athletic Center	santa-clara	gonzaga	2013
29	Sat, Feb 23, 2013	REG		San Diego	WCC	W	81	50		27	2	W 10	McCarthey Athletic Center	san-diego	gonzaga	2013
30	Thu, Feb 28, 2013	REG	@	Brigham Young	WCC	W	70	65		28	2	W 11	Marriott Center	brigham-young	gonzaga	2013
31	Sat, Mar 2, 2013	REG		Portland	WCC	W	81	52		29	2	W 12	McCarthey Athletic Center	portland	gonzaga	2013
32	Sat, Mar 9, 2013	CTOURN	N	Loyola Marymount	WCC	W	66	48		30	2	W 13		loyola-marymount	gonzaga	2013
33	Mon, Mar 11, 2013	CTOURN	N	Saint Mary's (CA)	WCC	W	65	51		31	2	W 14		saint-marys-ca	gonzaga	2013
34	Thu, Mar 21, 2013	NCAA	N	Southern	SWAC	W	64	58		32	2	W 15		southern	gonzaga	2013
35	Sat, Mar 23, 2013	NCAA	N	Wichita State	MVC	L	70	76		32	3	L 1	EnergySolutions Arena	wichita-state	gonzaga	2013
1	Fri, Nov 9, 2012	REG	@	Cleveland State	Horizon	L	49	92		0	1	L 1	Henry J. Goodman Arena	cleveland-state	grambling	2013
2	Sun, Nov 11, 2012	REG	@	Ball State	MAC	L	51	78		0	2	L 2	Worthen Arena	ball-state	grambling	2013
3	Tue, Nov 13, 2012	REG	@	Miami (OH)	MAC	L	54	80		0	3	L 3	Millett Hall	miami-oh	grambling	2013
4	Sat, Nov 17, 2012	REG	@	Houston	CUSA	L	47	87		0	4	L 4	Hofheinz Pavilion	houston	grambling	2013
5	Tue, Nov 20, 2012	REG	@	Texas Tech	Big 12	L	56	91		0	5	L 5	United Spirit Arena	texas-tech	grambling	2013
6	Sat, Dec 8, 2012	REG	@	Oregon State	Pac-12	L	54	85		0	6	L 6	Gill Coliseum	oregon-state	grambling	2013
7	Tue, Dec 11, 2012	REG	@	Auburn	SEC	L	42	92		0	7	L 7	Auburn Arena	auburn	grambling	2013
8	Sat, Dec 15, 2012	REG	@	Southern Mississippi	CUSA	L	45	93		0	8	L 8	Reed Green Coliseum	southern-mississippi	grambling	2013
9	Thu, Dec 20, 2012	REG	@	Stephen F. Austin	Southland	L	38	60		0	9	L 9	William Johnson Coliseum	stephen-f-austin	grambling	2013
10	Wed, Jan 2, 2013	REG	@	Alabama A&M	SWAC	L	53	78		0	10	L 10	Elmore Health Science Building 	alabama-am	grambling	2013
11	Fri, Jan 4, 2013	REG	@	Alabama State	SWAC	L	56	69		0	11	L 11	ASU Acadome	alabama-state	grambling	2013
12	Sun, Jan 6, 2013	REG		Southern	SWAC	L	43	82		0	12	L 12	HPER Complex	southern	grambling	2013
13	Tue, Jan 8, 2013	REG		Alcorn State	SWAC	L	46	80		0	13	L 13	HPER Complex	alcorn-state	grambling	2013
14	Sat, Jan 12, 2013	REG	@	Prairie View	SWAC	L	44	60		0	14	L 14	William J. Nicks Building	prairie-view	grambling	2013
15	Mon, Jan 14, 2013	REG	@	Texas Southern	SWAC	L	50	95		0	15	L 15	Health & Physical Education Arena	texas-southern	grambling	2013
16	Sat, Jan 19, 2013	REG		Jackson State	SWAC	L	46	57		0	16	L 16	HPER Complex	jackson-state	grambling	2013
17	Sat, Jan 26, 2013	REG		Arkansas-Pine Bluff	SWAC	L	67	79		0	17	L 17	HPER Complex	arkansas-pine-bluff	grambling	2013
18	Mon, Jan 28, 2013	REG		Mississippi Valley State	SWAC	L	50	65		0	18	L 18	HPER Complex	mississippi-valley-state	grambling	2013
19	Sat, Feb 2, 2013	REG	@	Southern	SWAC	L	31	59		0	19	L 19	F. G. Clark Activity Center	southern	grambling	2013
20	Mon, Feb 4, 2013	REG	@	Alcorn State	SWAC	L	53	78		0	20	L 20	Davey L. Whitney Complex	alcorn-state	grambling	2013
21	Sat, Feb 9, 2013	REG		Prairie View	SWAC	L	53	63		0	21	L 21	HPER Complex	prairie-view	grambling	2013
22	Mon, Feb 11, 2013	REG		Texas Southern	SWAC	L	52	80		0	22	L 22	HPER Complex	texas-southern	grambling	2013
23	Sat, Feb 16, 2013	REG	@	Jackson State	SWAC	L	38	77		0	23	L 23	Lee E. Williams Athletics and Assembly Center	jackson-state	grambling	2013
24	Sat, Feb 23, 2013	REG	@	Arkansas-Pine Bluff	SWAC	L	45	61		0	24	L 24	K.L. Johnson HPER Complex	arkansas-pine-bluff	grambling	2013
25	Mon, Feb 25, 2013	REG	@	Mississippi Valley State	SWAC	L	68	90		0	25	L 25	Harrison HPER Complex	mississippi-valley-state	grambling	2013
26	Thu, Feb 28, 2013	REG		Alabama A&M	SWAC	L	47	74		0	26	L 26	HPER Complex	alabama-am	grambling	2013
27	Sat, Mar 2, 2013	REG		Alabama State	SWAC	L	62	74		0	27	L 27	HPER Complex	alabama-state	grambling	2013
28	Wed, Mar 13, 2013	CTOURN	N	Alabama A&M	SWAC	L	51	59		0	28	L 28		alabama-am	grambling	2013
1	Sat, Nov 10, 2012	REG		Chicago State	GWC	W	72	67		1	0	W 1	Resch Center	chicago-state	green-bay	2013
2	Fri, Nov 16, 2012	REG	N	Southern Utah	Big Sky	W	66	54		2	0	W 2	Resch Center	southern-utah	green-bay	2013
3	Sat, Nov 17, 2012	REG	@	Nevada	MWC	L	69	71		2	1	L 1	Lawlor Events Center	nevada	green-bay	2013
4	Sun, Nov 18, 2012	REG	N	Cal State Fullerton	Big West	L	82	93		2	2	L 2	Titan Gym	cal-state-fullerton	green-bay	2013
5	Tue, Nov 20, 2012	REG	@	Idaho	WAC	L	62	72		2	3	L 3	Cowan Spectrum	idaho	green-bay	2013
6	Sat, Nov 24, 2012	REG		North Dakota State	Summit	W	74	59		3	3	W 1	Resch Center	north-dakota-state	green-bay	2013
7	Sat, Dec 1, 2012	REG	@	Virginia	ACC	L	51	67		3	4	L 1	John Paul Jones Arena	virginia	green-bay	2013
8	Thu, Dec 6, 2012	REG	@	Tennessee Tech	OVC	L	68	74		3	5	L 2	Eblen Center	tennessee-tech	green-bay	2013
9	Wed, Dec 12, 2012	REG	@	Wisconsin	Big Ten	L	54	65		3	6	L 3	Kohl Center	wisconsin	green-bay	2013
10	Sat, Dec 15, 2012	REG		Southern Illinois	MVC	L	70	72		3	7	L 4	Resch Center	southern-illinois	green-bay	2013
11	Wed, Dec 19, 2012	REG		Marquette	Big East	W	49	47		4	7	W 1	Resch Center	marquette	green-bay	2013
12	Sat, Dec 22, 2012	REG		South Dakota	Summit	W	72	55		5	7	W 2	Resch Center	south-dakota	green-bay	2013
13	Sun, Dec 30, 2012	REG		Illinois-Springfield		W	84	43		6	7	W 3	Resch Center	NA	green-bay	2013
14	Thu, Jan 3, 2013	REG	@	Wright State	Horizon	L	53	64		6	8	L 1	Ervin J. Nutter Center	wright-state	green-bay	2013
15	Sat, Jan 5, 2013	REG	@	Detroit Mercy	Horizon	L	76	84		6	9	L 2	Calihan Hall	detroit-mercy	green-bay	2013
16	Wed, Jan 9, 2013	REG		Loyola (IL)	Horizon	W	58	45		7	9	W 1	Resch Center	loyola-il	green-bay	2013
17	Sat, Jan 12, 2013	REG		Illinois-Chicago	Horizon	W	53	47		8	9	W 2	Resch Center	illinois-chicago	green-bay	2013
18	Thu, Jan 17, 2013	REG		Youngstown State	Horizon	W	67	58		9	9	W 3	Resch Center	youngstown-state	green-bay	2013
19	Sat, Jan 19, 2013	REG		Cleveland State	Horizon	W	77	50		10	9	W 4	Resch Center	cleveland-state	green-bay	2013
20	Wed, Jan 23, 2013	REG	@	Valparaiso	Horizon	L	61	73		10	10	L 1	Athletics-Recreation Center	valparaiso	green-bay	2013
21	Fri, Jan 25, 2013	REG	@	Milwaukee	Horizon	W	74	54		11	10	W 1	Klotsche Center	milwaukee	green-bay	2013
22	Thu, Jan 31, 2013	REG	@	Illinois-Chicago	Horizon	L	57	60		11	11	L 1	UIC Pavilion	illinois-chicago	green-bay	2013
23	Sat, Feb 2, 2013	REG	@	Loyola (IL)	Horizon	W	73	65		12	11	W 1	Joseph J. Gentile Center	loyola-il	green-bay	2013
24	Thu, Feb 7, 2013	REG		Wright State	Horizon	L	68	70	2OT	12	12	L 1	Resch Center	wright-state	green-bay	2013
25	Sat, Feb 9, 2013	REG		Detroit Mercy	Horizon	W	68	59		13	12	W 1	Resch Center	detroit-mercy	green-bay	2013
26	Fri, Feb 15, 2013	REG	@	Cleveland State	Horizon	W	66	59		14	12	W 2	Henry J. Goodman Arena	cleveland-state	green-bay	2013
27	Sun, Feb 17, 2013	REG	@	Youngstown State	Horizon	W	71	54		15	12	W 3	Beeghly Center	youngstown-state	green-bay	2013
28	Sat, Feb 23, 2013	REG	@	Drake	MVC	L	54	71		15	13	L 1	Knapp Center	drake	green-bay	2013
29	Tue, Feb 26, 2013	REG		Milwaukee	Horizon	W	78	61		16	13	W 1		milwaukee	green-bay	2013
30	Sat, Mar 2, 2013	REG		Valparaiso	Horizon	L	56	75		16	14	L 1	Resch Center	valparaiso	green-bay	2013
31	Tue, Mar 5, 2013	CTOURN		Milwaukee	Horizon	W	62	46		17	14	W 1	Resch Center	milwaukee	green-bay	2013
32	Fri, Mar 8, 2013	CTOURN	N	Illinois-Chicago	Horizon	W	64	63		18	14	W 2	Resch Center	illinois-chicago	green-bay	2013
33	Sat, Mar 9, 2013	CTOURN	@	Valparaiso	Horizon	L	69	70		18	15	L 1	Athletics-Recreation Center	valparaiso	green-bay	2013
34	Wed, Mar 20, 2013	CIT	@	Bradley	MVC	L	69	75		18	16	L 2	Carver Arena	bradley	green-bay	2013
1	Fri, Nov 9, 2012	REG	@	William & Mary	CAA	L	51	69		0	1	L 1	Kaplan Arena at William and Mary Hall	william-mary	hampton	2013
2	Thu, Nov 15, 2012	REG	@	Richmond	A-10	L	58	68		0	2	L 2	Robins Center	richmond	hampton	2013
3	Tue, Nov 20, 2012	REG	@	Ohio	MAC	L	67	75		0	3	L 3		ohio	hampton	2013
4	Fri, Nov 23, 2012	REG	N	Wofford	Southern	L	51	56		0	4	L 4		wofford	hampton	2013
5	Sun, Nov 25, 2012	REG	@	North Carolina-Wilmington	CAA	L	60	61		0	5	L 5	Trask Coliseum	north-carolina-wilmington	hampton	2013
6	Wed, Nov 28, 2012	REG	@	Radford	Big South	L	64	73		0	6	L 6	Donald N. Dedmon Center	radford	hampton	2013
7	Sat, Dec 1, 2012	REG		Howard	MEAC	W	58	50		1	6	W 1	Convocation Center	howard	hampton	2013
8	Sat, Dec 8, 2012	REG		Robert Morris	NEC	L	54	66		1	7	L 1	Convocation Center	robert-morris	hampton	2013
9	Tue, Dec 18, 2012	REG		American	Patriot	W	72	65		2	7	W 1	Convocation Center	american	hampton	2013
10	Thu, Dec 20, 2012	REG		Northern Kentucky	A-Sun	L	52	54		2	8	L 1	Convocation Center	northern-kentucky	hampton	2013
11	Sun, Dec 30, 2012	REG	@	Winthrop	Big South	L	43	50		2	9	L 2	Winthrop Coliseum	winthrop	hampton	2013
12	Wed, Jan 2, 2013	REG	@	South Carolina Upstate	A-Sun	L	49	68		2	10	L 3	G.B. Hodge Center	south-carolina-upstate	hampton	2013
13	Mon, Jan 7, 2013	REG		James Madison	CAA	W	69	65		3	10	W 1	Convocation Center	james-madison	hampton	2013
14	Sat, Jan 12, 2013	REG	@	Howard	MEAC	W	51	49		4	10	W 2	Burr Gymnasium	howard	hampton	2013
15	Mon, Jan 14, 2013	REG		Quinnipiac	NEC	W	70	64		5	10	W 3	Convocation Center	quinnipiac	hampton	2013
16	Sat, Jan 19, 2013	REG		Morgan State	MEAC	L	78	80		5	11	L 1	Convocation Center	morgan-state	hampton	2013
17	Mon, Jan 21, 2013	REG		Coppin State	MEAC	L	65	67	OT	5	12	L 2	Convocation Center	coppin-state	hampton	2013
18	Sat, Jan 26, 2013	REG	@	Norfolk State	MEAC	L	67	74		5	13	L 3	Echols Memorial Hall	norfolk-state	hampton	2013
19	Wed, Jan 30, 2013	REG	@	South Carolina State	MEAC	W	64	60		6	13	W 1	SHM Memorial Center	south-carolina-state	hampton	2013
20	Sat, Feb 2, 2013	REG	@	Morgan State	MEAC	W	64	62		7	13	W 2	Hill Field House	morgan-state	hampton	2013
21	Mon, Feb 4, 2013	REG	@	Coppin State	MEAC	W	59	53		8	13	W 3	Physical Education Complex	coppin-state	hampton	2013
22	Thu, Feb 7, 2013	REG	@	Savannah State	MEAC	W	71	68	OT	9	13	W 4	Tiger Arena	savannah-state	hampton	2013
23	Mon, Feb 11, 2013	REG		Delaware State	MEAC	W	85	84	2OT	10	13	W 5	Convocation Center	delaware-state	hampton	2013
24	Mon, Feb 18, 2013	REG		Norfolk State	MEAC	L	59	62		10	14	L 1	Convocation Center	norfolk-state	hampton	2013
25	Wed, Feb 20, 2013	REG	@	Maryland-Eastern Shore	MEAC	W	63	59		11	14	W 1	Hytche Athletic Center	maryland-eastern-shore	hampton	2013
26	Sat, Feb 23, 2013	REG		Saint Peter's	MAAC	L	59	66		11	15	L 1	Convocation Center	saint-peters	hampton	2013
27	Mon, Feb 25, 2013	REG	@	Delaware State	MEAC	W	57	50		12	15	W 1	Memorial Hall	delaware-state	hampton	2013
28	Sat, Mar 2, 2013	REG		Florida A&M	MEAC	W	77	68		13	15	W 2	Convocation Center	florida-am	hampton	2013
29	Mon, Mar 4, 2013	REG		Bethune-Cookman	MEAC	W	75	66		14	15	W 3	Convocation Center	bethune-cookman	hampton	2013
30	Thu, Mar 7, 2013	REG		North Carolina Central	MEAC	L	64	68		14	16	L 1	Convocation Center	north-carolina-central	hampton	2013
31	Thu, Mar 14, 2013	CTOURN	N	Delaware State	MEAC	L	60	63		14	17	L 2		delaware-state	hampton	2013
1	Sat, Nov 10, 2012	REG		Quinnipiac	NEC	L	61	65		0	1	L 1	Chase Arena at Reich Family Pavilion	quinnipiac	hartford	2013
2	Tue, Nov 13, 2012	REG	@	Mount St. Mary's	NEC	L	63	70		0	2	L 2	Knott Arena	mount-st-marys	hartford	2013
3	Fri, Nov 16, 2012	REG		Sacred Heart	NEC	W	62	47		1	2	W 1	Chase Arena at Reich Family Pavilion	sacred-heart	hartford	2013
4	Tue, Nov 20, 2012	REG		La Salle	A-10	L	51	64		1	3	L 1	Chase Arena at Reich Family Pavilion	la-salle	hartford	2013
5	Sat, Nov 24, 2012	REG		Central Connecticut State	NEC	W	80	77		2	3	W 1	Chase Arena at Reich Family Pavilion	central-connecticut-state	hartford	2013
6	Thu, Nov 29, 2012	REG	@	Yale	Ivy	W	60	51		3	3	W 2	John J. Lee Ampitheater	yale	hartford	2013
7	Sat, Dec 1, 2012	REG		Holy Cross	Patriot	W	48	45		4	3	W 3	Chase Arena at Reich Family Pavilion	holy-cross	hartford	2013
8	Wed, Dec 5, 2012	REG	@	Arizona State	Pac-12	L	63	71		4	4	L 1	Wells Fargo Arena	arizona-state	hartford	2013
9	Sun, Dec 9, 2012	REG	@	Fairleigh Dickinson	NEC	W	69	59		5	4	W 1	Rothman Center	fairleigh-dickinson	hartford	2013
10	Wed, Dec 12, 2012	REG	@	Niagara	MAAC	L	59	75		5	5	L 1	Gallagher Center	niagara	hartford	2013
11	Sat, Dec 15, 2012	REG	@	Rice	CUSA	W	58	51		6	5	W 1	Tudor Fieldhouse	rice	hartford	2013
12	Sat, Dec 22, 2012	REG		Marist	MAAC	W	56	46		7	5	W 2	Chase Arena at Reich Family Pavilion	marist	hartford	2013
13	Sat, Dec 29, 2012	REG	@	Colorado	Pac-12	L	52	80		7	6	L 1	Coors Events/Conference Center	colorado	hartford	2013
14	Wed, Jan 2, 2013	REG		Binghamton	AEC	W	71	68		8	6	W 1	Chase Arena at Reich Family Pavilion	binghamton	hartford	2013
15	Sat, Jan 5, 2013	REG	@	Boston University	AEC	W	77	74		9	6	W 2	Agganis Arena	boston-university	hartford	2013
16	Wed, Jan 9, 2013	REG		Maine	AEC	W	68	61		10	6	W 3	Chase Arena at Reich Family Pavilion	maine	hartford	2013
17	Sat, Jan 12, 2013	REG	@	Stony Brook	AEC	L	59	73		10	7	L 1	Pritchard Gymnasium	stony-brook	hartford	2013
18	Wed, Jan 16, 2013	REG	@	Maryland-Baltimore County	AEC	L	57	70		10	8	L 2	RAC Arena	maryland-baltimore-county	hartford	2013
19	Sat, Jan 19, 2013	REG		Albany (NY)	AEC	L	46	56		10	9	L 3	Chase Arena at Reich Family Pavilion	albany-ny	hartford	2013
20	Thu, Jan 24, 2013	REG	@	New Hampshire	AEC	W	51	40		11	9	W 1	Lundholm Gymnasium	new-hampshire	hartford	2013
21	Wed, Jan 30, 2013	REG		Vermont	AEC	L	43	49		11	10	L 1	Chase Arena at Reich Family Pavilion	vermont	hartford	2013
22	Sat, Feb 2, 2013	REG		Boston University	AEC	W	66	58		12	10	W 1	Chase Arena at Reich Family Pavilion	boston-university	hartford	2013
23	Wed, Feb 6, 2013	REG	@	Binghamton	AEC	W	76	62		13	10	W 2	Events Center	binghamton	hartford	2013
24	Sun, Feb 10, 2013	REG		Stony Brook	AEC	W	60	55		14	10	W 3	Chase Arena at Reich Family Pavilion	stony-brook	hartford	2013
25	Wed, Feb 13, 2013	REG	@	Maine	AEC	L	64	66		14	11	L 1	Alfond Arena	maine	hartford	2013
26	Sat, Feb 16, 2013	REG	@	Albany (NY)	AEC	L	49	75		14	12	L 2	SEFCU Arena	albany-ny	hartford	2013
27	Wed, Feb 20, 2013	REG		New Hampshire	AEC	W	49	44		15	12	W 1	Chase Arena at Reich Family Pavilion	new-hampshire	hartford	2013
28	Thu, Feb 28, 2013	REG		Maryland-Baltimore County	AEC	W	68	56		16	12	W 2	Chase Arena at Reich Family Pavilion	maryland-baltimore-county	hartford	2013
29	Sun, Mar 3, 2013	REG	@	Vermont	AEC	W	61	58		17	12	W 3	Roy L. Patrick Gymnasium	vermont	hartford	2013
30	Sat, Mar 9, 2013	CTOURN	N	Maryland-Baltimore County	AEC	L	62	69		17	13	L 1	SEFCU Arena	maryland-baltimore-county	hartford	2013
31	Tue, Mar 19, 2013	CIT		Rider	MAAC	L	54	63		17	14	L 2	Chase Arena at Reich Family Pavilion	rider	hartford	2013
1	Fri, Nov 9, 2012	REG		Massachusetts Institute of Technology		W	69	54		1	0	W 1	Lavietes Pavilion	NA	harvard	2013
2	Tue, Nov 13, 2012	REG	@	Massachusetts	A-10	L	64	67		1	1	L 1	Mullins Center	massachusetts	harvard	2013
3	Fri, Nov 16, 2012	REG		Manhattan	MAAC	W	79	45		2	1	W 1	Lavietes Pavilion	manhattan	harvard	2013
4	Tue, Nov 20, 2012	REG	@	Saint Joseph's	A-10	L	56	75		2	2	L 1	Hagan Arena	saint-josephs	harvard	2013
5	Tue, Nov 27, 2012	REG		Vermont	AEC	L	78	85		2	3	L 2	Lavietes Pavilion	vermont	harvard	2013
6	Sat, Dec 1, 2012	REG		Fordham	A-10	W	73	64		3	3	W 1	Lavietes Pavilion	fordham	harvard	2013
7	Tue, Dec 4, 2012	REG	@	Boston College	ACC	W	79	63		4	3	W 2	Silvio O. Conte Forum	boston-college	harvard	2013
8	Fri, Dec 7, 2012	REG	@	Connecticut	Big East	L	49	57		4	4	L 1	Harry A. Gampel Pavilion	connecticut	harvard	2013
9	Tue, Dec 11, 2012	REG		Boston University	AEC	W	65	64		5	4	W 1	Lavietes Pavilion	boston-university	harvard	2013
10	Sat, Dec 22, 2012	REG		Holy Cross	Patriot	W	72	65		6	4	W 2	Lavietes Pavilion	holy-cross	harvard	2013
11	Sat, Dec 29, 2012	REG	@	University of California	Pac-12	W	67	62		7	4	W 3	Haas Pavilion	california	harvard	2013
12	Mon, Dec 31, 2012	REG	@	Saint Mary's (CA)	WCC	L	69	70		7	5	L 1	McKeon Pavilion	saint-marys-ca	harvard	2013
13	Sat, Jan 5, 2013	REG		Rice	CUSA	W	92	62		8	5	W 1		rice	harvard	2013
14	Sat, Jan 12, 2013	REG	@	Dartmouth	Ivy	W	75	65		9	5	W 2	Leede Arena	dartmouth	harvard	2013
15	Sat, Jan 19, 2013	REG	@	Memphis	CUSA	L	50	60		9	6	L 1	FedExForum	memphis	harvard	2013
16	Sat, Jan 26, 2013	REG		Dartmouth	Ivy	W	82	77	OT	10	6	W 1	Lavietes Pavilion	dartmouth	harvard	2013
17	Fri, Feb 1, 2013	REG		Yale	Ivy	W	67	64		11	6	W 2	Lavietes Pavilion	yale	harvard	2013
18	Sat, Feb 2, 2013	REG		Brown	Ivy	W	89	82	2OT	12	6	W 3	Lavietes Pavilion	brown	harvard	2013
19	Fri, Feb 8, 2013	REG	@	Cornell	Ivy	W	67	65		13	6	W 4	Newman Arena	cornell	harvard	2013
20	Sun, Feb 10, 2013	REG	@	Columbia	Ivy	L	63	78		13	7	L 1	Levien Gym	columbia	harvard	2013
21	Fri, Feb 15, 2013	REG		Pennsylvania	Ivy	W	73	54		14	7	W 1	Lavietes Pavilion	pennsylvania	harvard	2013
22	Sat, Feb 16, 2013	REG		Princeton	Ivy	W	69	57		15	7	W 2	Lavietes Pavilion	princeton	harvard	2013
23	Fri, Feb 22, 2013	REG	@	Brown	Ivy	W	65	47		16	7	W 3	Pizzitola Sports Center	brown	harvard	2013
24	Sat, Feb 23, 2013	REG	@	Yale	Ivy	W	72	66		17	7	W 4	John J. Lee Ampitheater	yale	harvard	2013
25	Fri, Mar 1, 2013	REG	@	Princeton	Ivy	L	53	58		17	8	L 1	Jadwin Gymnasium	princeton	harvard	2013
26	Sat, Mar 2, 2013	REG	@	Pennsylvania	Ivy	L	72	75		17	9	L 2	The Palestra	pennsylvania	harvard	2013
27	Fri, Mar 8, 2013	REG		Columbia	Ivy	W	56	51		18	9	W 1	Lavietes Pavilion	columbia	harvard	2013
28	Sat, Mar 9, 2013	REG		Cornell	Ivy	W	65	56		19	9	W 2	Lavietes Pavilion	cornell	harvard	2013
29	Thu, Mar 21, 2013	NCAA	N	New Mexico (10)	MWC	W	68	62		20	9	W 3		new-mexico	harvard	2013
30	Sat, Mar 23, 2013	NCAA	N	Arizona (21)	Pac-12	L	51	74		20	10	L 1		arizona	harvard	2013
1	Fri, Nov 9, 2012	REG		Maryland-Eastern Shore	MEAC	W	76	64		1	0	W 1	Stan Sheriff Center	maryland-eastern-shore	hawaii	2013
2	Sun, Nov 11, 2012	REG		Arkansas-Pine Bluff	SWAC	W	81	54		2	0	W 2	Stan Sheriff Center	arkansas-pine-bluff	hawaii	2013
3	Tue, Nov 13, 2012	REG		Houston Baptist	GWC	W	73	60		3	0	W 3		houston-baptist	hawaii	2013
4	Sat, Nov 17, 2012	REG		Illinois	Big Ten	L	77	78	OT	3	1	L 1		illinois	hawaii	2013
5	Tue, Nov 20, 2012	REG		North Dakota	Big Sky	W	71	66		4	1	W 1	Stan Sheriff Center	north-dakota	hawaii	2013
6	Sat, Dec 1, 2012	REG	@	Nevada-Las Vegas (24)	MWC	L	63	77		4	2	L 1	Thomas & Mack Center	nevada-las-vegas	hawaii	2013
7	Sat, Dec 8, 2012	REG		Pepperdine	WCC	L	56	63		4	3	L 2	Stan Sheriff Center	pepperdine	hawaii	2013
8	Sat, Dec 15, 2012	REG	@	Chaminade		W	104	93		5	3	W 1	McCabe Gymnasium	NA	hawaii	2013
9	Sun, Dec 23, 2012	REG		Miami (FL)	ACC	L	58	73		5	4	L 1	Stan Sheriff Center	miami-fl	hawaii	2013
10	Sun, Dec 23, 2012	REG	N	East Tennessee State	A-Sun	W	84	61		6	4	W 1		east-tennessee-state	hawaii	2013
11	Tue, Dec 25, 2012	REG		Mississippi	SEC	L	66	81		6	5	L 1	Stan Sheriff Center	mississippi	hawaii	2013
12	Sun, Dec 30, 2012	REG		Cal State Northridge	Big West	W	74	71		7	5	W 1		cal-state-northridge	hawaii	2013
13	Thu, Jan 3, 2013	REG		Cal State Fullerton	Big West	W	90	88		8	5	W 2	Stan Sheriff Center	cal-state-fullerton	hawaii	2013
14	Sat, Jan 5, 2013	REG		UC-Riverside	Big West	W	76	61		9	5	W 3	Stan Sheriff Center	california-riverside	hawaii	2013
15	Wed, Jan 9, 2013	REG	@	UC-Irvine	Big West	L	64	68		9	6	L 1	Bren Events Center	california-irvine	hawaii	2013
16	Sat, Jan 12, 2013	REG	@	Long Beach State	Big West	L	72	76		9	7	L 2	The Walter Pyramid	long-beach-state	hawaii	2013
17	Thu, Jan 17, 2013	REG		Pacific	Big West	W	60	52		10	7	W 1	Stan Sheriff Center	pacific	hawaii	2013
18	Sat, Jan 19, 2013	REG		UC-Davis	Big West	L	82	93		10	8	L 1		california-davis	hawaii	2013
19	Thu, Jan 24, 2013	REG	@	Cal Poly	Big West	L	59	88		10	9	L 2	Robert A. Mott Gymnasium	cal-poly	hawaii	2013
20	Sat, Jan 26, 2013	REG	@	UC-Santa Barbara	Big West	W	78	73		11	9	W 1	The Thunderdome	california-santa-barbara	hawaii	2013
21	Thu, Jan 31, 2013	REG	@	UC-Riverside	Big West	W	72	68		12	9	W 2	UCR Student Rec Center	california-riverside	hawaii	2013
22	Sat, Feb 2, 2013	REG	@	Cal State Fullerton	Big West	W	77	75		13	9	W 3	Titan Gym	cal-state-fullerton	hawaii	2013
23	Thu, Feb 7, 2013	REG		Long Beach State	Big West	W	94	73		14	9	W 4	Stan Sheriff Center	long-beach-state	hawaii	2013
24	Sat, Feb 9, 2013	REG		UC-Irvine	Big West	W	78	72		15	9	W 5	Stan Sheriff Center	california-irvine	hawaii	2013
25	Thu, Feb 14, 2013	REG	@	UC-Davis	Big West	L	65	89		15	10	L 1	The Pavilion	california-davis	hawaii	2013
26	Sat, Feb 16, 2013	REG	@	Pacific	Big West	L	71	80		15	11	L 2	A.G. Spanos Center	pacific	hawaii	2013
27	Sat, Feb 23, 2013	REG		Northern Arizona	Big Sky	W	84	50		16	11	W 1	Stan Sheriff Center	northern-arizona	hawaii	2013
28	Thu, Feb 28, 2013	REG		UC-Santa Barbara	Big West	W	70	66		17	11	W 2	Stan Sheriff Center	california-santa-barbara	hawaii	2013
29	Sun, Mar 3, 2013	REG		Cal Poly	Big West	L	61	64		17	12	L 1		cal-poly	hawaii	2013
30	Thu, Mar 7, 2013	REG	@	Cal State Northridge	Big West	L	75	88		17	13	L 2	The Matadome	cal-state-northridge	hawaii	2013
31	Thu, Mar 14, 2013	CTOURN	N	UC-Irvine	Big West	L	60	71		17	14	L 3		california-irvine	hawaii	2013
32	Thu, Mar 21, 2013	CIT		Air Force	MWC	L	65	69		17	15	L 4		air-force	hawaii	2013
1	Fri, Nov 9, 2012	REG		North Carolina-Greensboro	Southern	W	81	73		1	0	W 1	Millis Center	north-carolina-greensboro	high-point	2013
2	Tue, Nov 13, 2012	REG	@	Appalachian State	Southern	W	86	64		2	0	W 2	Holmes Convocation Center	appalachian-state	high-point	2013
3	Sat, Nov 17, 2012	REG		William & Mary	CAA	L	61	83		2	1	L 1	Millis Center	william-mary	high-point	2013
4	Wed, Nov 21, 2012	REG		St. Andrews		W	93	62		3	1	W 1	Millis Center	NA	high-point	2013
5	Sun, Nov 25, 2012	REG	@	Indiana State	MVC	L	62	76		3	2	L 1	Hulman Center	indiana-state	high-point	2013
6	Thu, Nov 29, 2012	REG	@	Western Michigan	MAC	L	53	54		3	3	L 2	University Arena	western-michigan	high-point	2013
7	Sun, Dec 2, 2012	REG		Johnson & Wales (NC)		W	99	36		4	3	W 1	Millis Center	NA	high-point	2013
8	Wed, Dec 5, 2012	REG	@	Wake Forest	ACC	L	60	71		4	4	L 1	Lawrence Joel Coliseum	wake-forest	high-point	2013
9	Sun, Dec 16, 2012	REG		Western Michigan	MAC	L	64	70		4	5	L 2	Millis Center	western-michigan	high-point	2013
