G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
8	Tue, Dec 20, 2005	REG		Stetson	A-Sun	W	75	57		7	1	W 5	Donald L. Tucker Center	stetson	florida-state	2006
9	Thu, Dec 22, 2005	REG		Campbell	A-Sun	W	108	73		8	1	W 6	Donald L. Tucker Center	campbell	florida-state	2006
10	Sat, Dec 31, 2005	REG	N	Nebraska	Big 12	W	74	60		9	1	W 7	BankAtlantic Center	nebraska	florida-state	2006
11	Wed, Jan 4, 2006	REG	@	Clemson	ACC	L	55	61		9	2	L 1	Littlejohn Coliseum	clemson	florida-state	2006
12	Sat, Jan 7, 2006	REG		Virginia Tech	ACC	W	74	68		10	2	W 1	Donald L. Tucker Center	virginia-tech	florida-state	2006
13	Wed, Jan 11, 2006	REG	@	Virginia	ACC	W	87	82	OT	11	2	W 2	University Hall	virginia	florida-state	2006
14	Sat, Jan 14, 2006	REG	@	Boston College (15)	ACC	L	87	90		11	3	L 1	Silvio O. Conte Forum	boston-college	florida-state	2006
15	Sun, Jan 22, 2006	REG		North Carolina (24)	ACC	L	80	81		11	4	L 2	Donald L. Tucker Center	north-carolina	florida-state	2006
16	Tue, Jan 24, 2006	REG	@	Wake Forest	ACC	W	75	68		12	4	W 1	Lawrence Joel Coliseum	wake-forest	florida-state	2006
17	Sun, Jan 29, 2006	REG		Miami (FL)	ACC	L	78	84	OT	12	5	L 1	Donald L. Tucker Center	miami-fl	florida-state	2006
18	Wed, Feb 1, 2006	REG		Clemson	ACC	W	69	59		13	5	W 1	Donald L. Tucker Center	clemson	florida-state	2006
19	Sat, Feb 4, 2006	REG	@	Duke (2)	ACC	L	96	97	OT	13	6	L 1	Cameron Indoor Stadium	duke	florida-state	2006
20	Thu, Feb 9, 2006	REG		Georgia Tech	ACC	W	80	79		14	6	W 1	Donald L. Tucker Center	georgia-tech	florida-state	2006
21	Sun, Feb 12, 2006	REG		Massachusetts	A-10	W	73	63		15	6	W 2	Donald L. Tucker Center	massachusetts	florida-state	2006
22	Wed, Feb 15, 2006	REG	@	North Carolina State (21)	ACC	L	64	86		15	7	L 1	RBC Center	north-carolina-state	florida-state	2006
23	Sat, Feb 18, 2006	REG		Virginia	ACC	W	76	62		16	7	W 1	Donald L. Tucker Center	virginia	florida-state	2006
24	Wed, Feb 22, 2006	REG		Maryland	ACC	W	71	60		17	7	W 2	Donald L. Tucker Center	maryland	florida-state	2006
25	Sat, Feb 25, 2006	REG	@	Virginia Tech	ACC	L	61	72		17	8	L 1	Cassell Coliseum	virginia-tech	florida-state	2006
26	Wed, Mar 1, 2006	REG		Duke (1)	ACC	W	79	74		18	8	W 1	Donald L. Tucker Center	duke	florida-state	2006
27	Sun, Mar 5, 2006	REG	@	Miami (FL)	ACC	W	67	64		19	8	W 2	BankUnited Center	miami-fl	florida-state	2006
28	Thu, Mar 9, 2006	CTOURN	@	Wake Forest	ACC	L	66	78		19	9	L 1	Greensboro Coliseum	wake-forest	florida-state	2006
29	Fri, Mar 17, 2006	NIT		Butler	Horizon	W	67	63		20	9	W 1	Donald L. Tucker Center	butler	florida-state	2006
30	Tue, Mar 21, 2006	NIT		South Carolina	SEC	L	68	69	OT	20	10	L 1	Donald L. Tucker Center	south-carolina	florida-state	2006
1	Sat, Nov 19, 2005	REG	N	Old Dominion	CAA	L	52	65		0	1	L 1	Virgin Islands Sport & Fitness Center 	old-dominion	fordham	2006
2	Sun, Nov 20, 2005	REG	N	Georgia	SEC	L	68	79		0	2	L 2	Virgin Islands Sport & Fitness Center 	georgia	fordham	2006
3	Mon, Nov 21, 2005	REG	N	Norfolk State	MEAC	W	72	53		1	2	W 1	Virgin Islands Sport & Fitness Center 	norfolk-state	fordham	2006
4	Sat, Nov 26, 2005	REG		St. Francis (NY)	NEC	L	60	66		1	3	L 1	Rose Hill Gym	st-francis-ny	fordham	2006
5	Mon, Nov 28, 2005	REG	@	Siena	MAAC	L	54	64		1	4	L 2	Times Union Center 	siena	fordham	2006
6	Thu, Dec 1, 2005	REG		Iona	MAAC	L	70	71		1	5	L 3	Rose Hill Gym	iona	fordham	2006
7	Sun, Dec 4, 2005	REG	@	Holy Cross	Patriot	L	63	71	2OT	1	6	L 4	Hart Recreation Center	holy-cross	fordham	2006
8	Wed, Dec 7, 2005	REG	@	Virginia	ACC	W	62	60		2	6	W 1	University Hall	virginia	fordham	2006
9	Wed, Dec 14, 2005	REG	@	Fairfield	MAAC	W	95	80		3	6	W 2	Arena at Harbor Yard	fairfield	fordham	2006
10	Fri, Dec 23, 2005	REG	@	Manhattan	MAAC	L	68	81		3	7	L 1	Draddy Gymnasium	manhattan	fordham	2006
11	Wed, Dec 28, 2005	REG	@	Notre Dame	Big East	L	49	85		3	8	L 2	Purcell Pavilion at the Joyce Center	notre-dame	fordham	2006
12	Sat, Dec 31, 2005	REG		Lafayette	Patriot	W	71	52		4	8	W 1	Rose Hill Gym	lafayette	fordham	2006
13	Wed, Jan 4, 2006	REG		Dayton	A-10	W	66	56		5	8	W 2	Rose Hill Gym	dayton	fordham	2006
14	Sat, Jan 7, 2006	REG	@	Rhode Island	A-10	L	59	64		5	9	L 1	Thomas M. Ryan Center	rhode-island	fordham	2006
15	Mon, Jan 9, 2006	REG		Pennsylvania	Ivy	W	78	63		6	9	W 1	Rose Hill Gym	pennsylvania	fordham	2006
16	Sun, Jan 15, 2006	REG		Duquesne	A-10	W	90	63		7	9	W 2	Rose Hill Gym	duquesne	fordham	2006
17	Wed, Jan 18, 2006	REG	@	Massachusetts	A-10	L	61	74		7	10	L 1	Mullins Center	massachusetts	fordham	2006
18	Sat, Jan 21, 2006	REG		St. Bonaventure	A-10	W	79	72	2OT	8	10	W 1	Rose Hill Gym	st-bonaventure	fordham	2006
19	Sat, Jan 28, 2006	REG	@	Saint Louis	A-10	L	54	64		8	11	L 1	Scottrade Center	saint-louis	fordham	2006
20	Wed, Feb 1, 2006	REG		Richmond	A-10	W	63	45		9	11	W 1	Rose Hill Gym	richmond	fordham	2006
21	Sat, Feb 4, 2006	REG	@	Duquesne	A-10	W	90	81		10	11	W 2	A.J. Palumbo Center	duquesne	fordham	2006
22	Thu, Feb 9, 2006	REG	@	St. Bonaventure	A-10	W	81	70		11	11	W 3	Reilly Center	st-bonaventure	fordham	2006
23	Sun, Feb 12, 2006	REG		Rhode Island	A-10	W	79	76	2OT	12	11	W 4	Rose Hill Gym	rhode-island	fordham	2006
24	Wed, Feb 15, 2006	REG	@	Xavier	A-10	L	64	84		12	12	L 1	Cintas Center	xavier	fordham	2006
25	Sat, Feb 18, 2006	REG		Charlotte	A-10	L	75	81		12	13	L 2	Rose Hill Gym	charlotte	fordham	2006
26	Wed, Feb 22, 2006	REG	@	Saint Joseph's	A-10	L	58	64		12	14	L 3	Hagan Arena	saint-josephs	fordham	2006
27	Sat, Feb 25, 2006	REG		George Washington (6)	A-10	L	67	78		12	15	L 4	Rose Hill Gym	george-washington	fordham	2006
28	Wed, Mar 1, 2006	REG		La Salle	A-10	W	83	74		13	15	W 1	Rose Hill Gym	la-salle	fordham	2006
29	Sun, Mar 5, 2006	REG	@	Temple	A-10	W	69	52		14	15	W 2	Liacouras Center	temple	fordham	2006
30	Wed, Mar 8, 2006	CTOURN	N	Richmond	A-10	W	45	37		15	15	W 3	Riverfront Coliseum	richmond	fordham	2006
31	Thu, Mar 9, 2006	CTOURN	N	La Salle	A-10	W	64	62		16	15	W 4	Riverfront Coliseum	la-salle	fordham	2006
32	Fri, Mar 10, 2006	CTOURN	@	Xavier	A-10	L	59	70		16	16	L 1	Riverfront Coliseum	xavier	fordham	2006
1	Wed, Nov 23, 2005	REG	@	Cal Poly	Big West	W	85	77		1	0	W 1	Robert A. Mott Gymnasium	cal-poly	fresno-state	2006
2	Sat, Nov 26, 2005	REG		Oregon State	Pac-10	W	80	73		2	0	W 2	Save Mart Center	oregon-state	fresno-state	2006
3	Wed, Nov 30, 2005	REG	@	Buffalo	MAC	L	69	85		2	1	L 1	Alumni Arena	buffalo	fresno-state	2006
4	Sat, Dec 3, 2005	REG	@	Iowa State	Big 12	W	84	77		3	1	W 1	James H. Hilton Coliseum 	iowa-state	fresno-state	2006
5	Wed, Dec 7, 2005	REG		Cal State Northridge	Big West	W	75	60		4	1	W 2	Save Mart Center	cal-state-northridge	fresno-state	2006
6	Sat, Dec 10, 2005	REG	N	San Diego	WCC	L	61	72		4	2	L 1	Viejas Arena	san-diego	fresno-state	2006
7	Sat, Dec 17, 2005	REG	@	Pacific	Big West	L	63	99		4	3	L 2	A.G. Spanos Center	pacific	fresno-state	2006
8	Mon, Dec 19, 2005	REG		Norfolk State	MEAC	W	89	70		5	3	W 1	Save Mart Center	norfolk-state	fresno-state	2006
9	Fri, Dec 23, 2005	REG		UC-Santa Barbara	Big West	W	79	76		6	3	W 2	Save Mart Center	california-santa-barbara	fresno-state	2006
10	Thu, Dec 29, 2005	REG		San Francisco	WCC	W	65	60		7	3	W 3	Save Mart Center	san-francisco	fresno-state	2006
11	Tue, Jan 3, 2006	REG		Iona	MAAC	L	69	70		7	4	L 1	Save Mart Center	iona	fresno-state	2006
12	Sat, Jan 7, 2006	REG		Utah State	WAC	W	99	96	2OT	8	4	W 1	Save Mart Center	utah-state	fresno-state	2006
13	Thu, Jan 12, 2006	REG	@	New Mexico State	WAC	L	70	73		8	5	L 1	Pan American Center	new-mexico-state	fresno-state	2006
14	Sat, Jan 14, 2006	REG	@	Louisiana Tech	WAC	L	54	73		8	6	L 2	Thomas Assembly Center	louisiana-tech	fresno-state	2006
15	Wed, Jan 18, 2006	REG		Nevada	WAC	W	87	77		9	6	W 1	Save Mart Center	nevada	fresno-state	2006
16	Sat, Jan 21, 2006	REG	@	Hawaii	WAC	L	65	73		9	7	L 1	Stan Sheriff Center	hawaii	fresno-state	2006
17	Thu, Jan 26, 2006	REG		New Mexico State	WAC	W	75	72		10	7	W 1	Save Mart Center	new-mexico-state	fresno-state	2006
18	Sat, Jan 28, 2006	REG		Louisiana Tech	WAC	L	66	68	OT	10	8	L 1	Save Mart Center	louisiana-tech	fresno-state	2006
19	Mon, Jan 30, 2006	REG		Idaho	WAC	W	89	54		11	8	W 1	Save Mart Center	idaho	fresno-state	2006
20	Sat, Feb 4, 2006	REG	@	Boise State	WAC	L	63	66		11	9	L 1	Taco Bell Arena	boise-state	fresno-state	2006
21	Mon, Feb 6, 2006	REG	@	Idaho	WAC	L	61	72		11	10	L 2	Cowan Spectrum	idaho	fresno-state	2006
22	Sat, Feb 11, 2006	REG		San Jose State	WAC	W	79	66		12	10	W 1	Save Mart Center	san-jose-state	fresno-state	2006
23	Mon, Feb 13, 2006	REG		Hawaii	WAC	W	73	67		13	10	W 2	Save Mart Center	hawaii	fresno-state	2006
24	Sat, Feb 18, 2006	REG	@	Creighton	MVC	L	62	67		13	11	L 1	Qwest Center OMAHA	creighton	fresno-state	2006
25	Thu, Feb 23, 2006	REG	@	San Jose State	WAC	W	87	80		14	11	W 1	The Event Center	san-jose-state	fresno-state	2006
26	Mon, Feb 27, 2006	REG		Boise State	WAC	W	81	79		15	11	W 2	Save Mart Center	boise-state	fresno-state	2006
27	Thu, Mar 2, 2006	REG	@	Utah State	WAC	L	77	87		15	12	L 1	Dee Glen Smith Spectrum	utah-state	fresno-state	2006
28	Sat, Mar 4, 2006	REG	@	Nevada (24)	WAC	L	60	74		15	13	L 2	Lawlor Events Center	nevada	fresno-state	2006
1	Fri, Nov 18, 2005	REG		Macalester		W	100	58		1	0	W 1	Timmons Arena	NA	furman	2006
2	Sun, Nov 20, 2005	REG	@	Vanderbilt	SEC	L	60	81		1	1	L 1	Memorial Gymnasium	vanderbilt	furman	2006
3	Wed, Nov 23, 2005	REG	@	Texas Tech	Big 12	L	74	83		1	2	L 2	United Spirit Arena	texas-tech	furman	2006
4	Sat, Nov 26, 2005	REG		Johns Hopkins		W	91	55		2	2	W 1	Timmons Arena	NA	furman	2006
5	Mon, Nov 28, 2005	REG	@	Campbell	A-Sun	W	79	78	OT	3	2	W 2	Carter Gymnasium	campbell	furman	2006
6	Sat, Dec 3, 2005	REG		San Diego	WCC	L	73	80		3	3	L 1	Timmons Arena	san-diego	furman	2006
7	Sat, Dec 10, 2005	REG	@	North Carolina-Asheville	Big South	L	65	79		3	4	L 2	Charlie Justice Center	north-carolina-asheville	furman	2006
8	Thu, Dec 15, 2005	REG		Sewanee		W	99	69		4	4	W 1	Timmons Arena	NA	furman	2006
9	Sun, Dec 18, 2005	REG	@	Missouri	Big 12	L	63	72		4	5	L 1	Mizzou Arena	missouri	furman	2006
10	Thu, Dec 29, 2005	REG		Kennesaw State	A-Sun	W	83	76		5	5	W 1	Timmons Arena	kennesaw-state	furman	2006
11	Fri, Dec 30, 2005	REG		South Carolina State	MEAC	W	75	64		6	5	W 2	Timmons Arena	south-carolina-state	furman	2006
12	Tue, Jan 3, 2006	REG		Chattanooga	Southern	W	76	71		7	5	W 3	Timmons Arena	chattanooga	furman	2006
13	Sat, Jan 7, 2006	REG	@	College of Charleston	Southern	L	53	66		7	6	L 1	F. Mitchell Johnson Center	college-of-charleston	furman	2006
14	Mon, Jan 9, 2006	REG	@	Wofford	Southern	W	83	52		8	6	W 1	Benjamin Johnson Arena	wofford	furman	2006
15	Sat, Jan 14, 2006	REG		Davidson	Southern	W	70	66		9	6	W 2	Timmons Arena	davidson	furman	2006
16	Tue, Jan 17, 2006	REG	@	Georgia Southern	Southern	W	66	63		10	6	W 3	Hanner Fieldhouse	georgia-southern	furman	2006
17	Sat, Jan 21, 2006	REG		Citadel	Southern	W	81	57		11	6	W 4	Timmons Arena	citadel	furman	2006
18	Mon, Jan 23, 2006	REG	@	Elon	Southern	L	77	81	OT	11	7	L 1	Alumni Gym	elon	furman	2006
19	Sat, Jan 28, 2006	REG		North Dakota State	Ind	W	73	61		12	7	W 1	Timmons Arena	north-dakota-state	furman	2006
20	Mon, Jan 30, 2006	REG	@	Western Carolina	Southern	L	76	85		12	8	L 1	Ramsey Center	western-carolina	furman	2006
21	Sat, Feb 4, 2006	REG	@	North Carolina-Greensboro	Southern	L	59	65		12	9	L 2	Fleming Gymnasium	north-carolina-greensboro	furman	2006
22	Tue, Feb 7, 2006	REG		Appalachian State	Southern	W	76	64		13	9	W 1	Timmons Arena	appalachian-state	furman	2006
23	Sat, Feb 11, 2006	REG		College of Charleston	Southern	L	65	67		13	10	L 1	Timmons Arena	college-of-charleston	furman	2006
24	Mon, Feb 13, 2006	REG		Wofford	Southern	W	67	59		14	10	W 1	Timmons Arena	wofford	furman	2006
25	Sat, Feb 18, 2006	REG	@	Davidson	Southern	L	59	77		14	11	L 1	Belk Arena	davidson	furman	2006
26	Mon, Feb 20, 2006	REG	@	Citadel	Southern	W	64	41		15	11	W 1	McAlister Field House	citadel	furman	2006
27	Sun, Feb 26, 2006	REG		Georgia Southern	Southern	L	61	86		15	12	L 1	Timmons Arena	georgia-southern	furman	2006
28	Thu, Mar 2, 2006	CTOURN	@	Citadel	Southern	L	53	65		15	13	L 2	North Charleston Coliseum	citadel	furman	2006
1	Sat, Nov 19, 2005	REG	@	North Carolina	ACC	L	80	83		0	1	L 1	Smith Center	north-carolina	gardner-webb	2006
2	Tue, Nov 22, 2005	REG	@	East Carolina	CUSA	W	77	72		1	1	W 1	Williams Arena at Minges Coliseum	east-carolina	gardner-webb	2006
3	Fri, Nov 25, 2005	REG	@	Auburn	SEC	L	43	70		1	2	L 1	Beard-Eaves-Memorial	auburn	gardner-webb	2006
4	Mon, Nov 28, 2005	REG	@	Minnesota	Big Ten	W	73	72		2	2	W 1	Williams Arena	minnesota	gardner-webb	2006
5	Sat, Dec 3, 2005	REG		Stetson	A-Sun	W	70	68		3	2	W 2	Paul Porter Arena	stetson	gardner-webb	2006
6	Mon, Dec 5, 2005	REG		Mercer	A-Sun	W	67	58	OT	4	2	W 3	Paul Porter Arena	mercer	gardner-webb	2006
7	Sun, Dec 11, 2005	REG	@	North Carolina-Greensboro	Southern	L	68	76		4	3	L 1	Fleming Gymnasium	north-carolina-greensboro	gardner-webb	2006
8	Thu, Dec 22, 2005	REG	@	Western Carolina	Southern	W	90	83	OT	5	3	W 1	Ramsey Center	western-carolina	gardner-webb	2006
9	Wed, Dec 28, 2005	REG	@	Ohio State (21)	Big Ten	L	58	87		5	4	L 1	Value City Arena	ohio-state	gardner-webb	2006
10	Mon, Jan 2, 2006	REG	@	Lipscomb	A-Sun	L	58	70		5	5	L 2	Allen Arena	lipscomb	gardner-webb	2006
11	Wed, Jan 4, 2006	REG	@	Belmont	A-Sun	W	69	67		6	5	W 1	Curb Event Center	belmont	gardner-webb	2006
12	Fri, Jan 6, 2006	REG		Kennesaw State	A-Sun	L	68	74		6	6	L 1	Paul Porter Arena	kennesaw-state	gardner-webb	2006
13	Mon, Jan 9, 2006	REG		East Tennessee State	A-Sun	L	66	89		6	7	L 2	Paul Porter Arena	east-tennessee-state	gardner-webb	2006
14	Fri, Jan 13, 2006	REG		Campbell	A-Sun	L	76	79		6	8	L 3	Paul Porter Arena	campbell	gardner-webb	2006
15	Sun, Jan 15, 2006	REG		Florida Atlantic	A-Sun	L	51	72		6	9	L 4	Paul Porter Arena	florida-atlantic	gardner-webb	2006
16	Thu, Jan 19, 2006	REG	@	Jacksonville	A-Sun	W	72	67		7	9	W 1	Jacksonville Veteran's Memorial Arena	jacksonville	gardner-webb	2006
17	Sat, Jan 21, 2006	REG	@	North Florida	A-Sun	W	71	67		8	9	W 2	UNF Arena 	north-florida	gardner-webb	2006
18	Wed, Jan 25, 2006	REG	@	Campbell	A-Sun	W	81	70		9	9	W 3	Carter Gymnasium	campbell	gardner-webb	2006
19	Sat, Jan 28, 2006	REG		Jacksonville	A-Sun	W	77	73		10	9	W 4	Paul Porter Arena	jacksonville	gardner-webb	2006
20	Mon, Jan 30, 2006	REG		North Florida	A-Sun	W	69	68		11	9	W 5	Paul Porter Arena	north-florida	gardner-webb	2006
21	Sat, Feb 4, 2006	REG	@	Florida Atlantic	A-Sun	L	63	77		11	10	L 1	FAU Arena	florida-atlantic	gardner-webb	2006
22	Thu, Feb 9, 2006	REG	@	Kennesaw State	A-Sun	W	84	58		12	10	W 1	KSU Convocation Center 	kennesaw-state	gardner-webb	2006
23	Sat, Feb 11, 2006	REG	@	East Tennessee State	A-Sun	W	69	64		13	10	W 2	Memorial Center	east-tennessee-state	gardner-webb	2006
24	Thu, Feb 16, 2006	REG		Belmont	A-Sun	W	74	66		14	10	W 3	Paul Porter Arena	belmont	gardner-webb	2006
25	Sat, Feb 18, 2006	REG		Lipscomb	A-Sun	W	71	66		15	10	W 4	Paul Porter Arena	lipscomb	gardner-webb	2006
26	Thu, Feb 23, 2006	REG	@	Mercer	A-Sun	W	77	67		16	10	W 5	University Center	mercer	gardner-webb	2006
27	Sat, Feb 25, 2006	REG	@	Stetson	A-Sun	L	65	77		16	11	L 1	Edmunds Center	stetson	gardner-webb	2006
28	Thu, Mar 2, 2006	CTOURN	@	East Tennessee State	A-Sun	W	64	63		17	11	W 1	Memorial Center	east-tennessee-state	gardner-webb	2006
29	Fri, Mar 3, 2006	CTOURN	N	Lipscomb	A-Sun	L	51	70		17	12	L 1	Memorial Center	lipscomb	gardner-webb	2006
1	Thu, Nov 10, 2005	REG	N	UC-Irvine	Big West	W	79	56		1	0	W 1	Lawrence Joel Coliseum	california-irvine	george-mason	2006
2	Fri, Nov 11, 2005	REG	@	Wake Forest (18)	ACC	L	78	83	OT	1	1	L 1	Lawrence Joel Coliseum	wake-forest	george-mason	2006
3	Tue, Nov 22, 2005	REG		Creighton	MVC	L	52	72		1	2	L 2	Patriot Center	creighton	george-mason	2006
4	Sat, Nov 26, 2005	REG	@	Manhattan	MAAC	W	72	66		2	2	W 1	Draddy Gymnasium	manhattan	george-mason	2006
5	Fri, Dec 2, 2005	REG	@	Georgia State	CAA	W	81	51		3	2	W 2	GSU Sports Arena	georgia-state	george-mason	2006
6	Mon, Dec 5, 2005	REG	N	American	Patriot	W	75	35		4	2	W 3	Verizon Center	american	george-mason	2006
7	Wed, Dec 7, 2005	REG	@	Old Dominion	CAA	L	53	54		4	3	L 1	Ted Constant Convocation Ctr.	old-dominion	george-mason	2006
8	Sat, Dec 10, 2005	REG		Radford	Big South	W	81	69		5	3	W 1	Patriot Center	radford	george-mason	2006
9	Wed, Dec 21, 2005	REG		Hampton	MEAC	W	79	66		6	3	W 2	Patriot Center	hampton	george-mason	2006
10	Tue, Dec 27, 2005	REG		Holy Cross	Patriot	W	71	38		7	3	W 3	Patriot Center	holy-cross	george-mason	2006
11	Fri, Dec 30, 2005	REG	@	Mississippi State	SEC	L	61	63		7	4	L 1	Humphrey Coliseum	mississippi-state	george-mason	2006
12	Mon, Jan 2, 2006	REG	@	Northeastern	CAA	W	71	68		8	4	W 1	Matthews Arena	northeastern	george-mason	2006
13	Thu, Jan 5, 2006	REG		Virginia Commonwealth	CAA	W	73	60		9	4	W 2	Patriot Center	virginia-commonwealth	george-mason	2006
14	Sat, Jan 7, 2006	REG		Delaware	CAA	W	70	56		10	4	W 3	Patriot Center	delaware	george-mason	2006
15	Thu, Jan 12, 2006	REG	@	William & Mary	CAA	W	65	46		11	4	W 4	Kaplan Arena at William and Mary Hall	william-mary	george-mason	2006
16	Sat, Jan 14, 2006	REG	@	James Madison	CAA	W	65	43		12	4	W 5	JMU Convocation Center	james-madison	george-mason	2006
17	Thu, Jan 19, 2006	REG		Northeastern	CAA	W	74	63		13	4	W 6	Patriot Center	northeastern	george-mason	2006
18	Sat, Jan 21, 2006	REG	@	North Carolina-Wilmington	CAA	L	63	69		13	5	L 1	Trask Coliseum	north-carolina-wilmington	george-mason	2006
19	Thu, Jan 26, 2006	REG		William & Mary	CAA	W	81	58		14	5	W 1	Patriot Center	william-mary	george-mason	2006
20	Sat, Jan 28, 2006	REG		Old Dominion	CAA	W	66	47		15	5	W 2	Patriot Center	old-dominion	george-mason	2006
21	Thu, Feb 2, 2006	REG	@	Delaware	CAA	W	57	52		16	5	W 3	Bob Carpenter Center	delaware	george-mason	2006
22	Sat, Feb 4, 2006	REG		North Carolina-Wilmington	CAA	W	69	62		17	5	W 4	Patriot Center	north-carolina-wilmington	george-mason	2006
23	Thu, Feb 9, 2006	REG	@	Virginia Commonwealth	CAA	W	73	61		18	5	W 5	Alltel Pavilion at the Stuart C. Siegel Center	virginia-commonwealth	george-mason	2006
24	Sat, Feb 11, 2006	REG		Towson	CAA	W	65	53		19	5	W 6	Patriot Center	towson	george-mason	2006
25	Wed, Feb 15, 2006	REG		Drexel	CAA	W	67	48		20	5	W 7	Patriot Center	drexel	george-mason	2006
26	Sat, Feb 18, 2006	REG	@	Wichita State	MVC	W	70	67		21	5	W 8	Charles Koch Arena	wichita-state	george-mason	2006
27	Thu, Feb 23, 2006	REG	@	Hofstra	CAA	L	66	77		21	6	L 1	Mack Sports Complex	hofstra	george-mason	2006
28	Sat, Feb 25, 2006	REG		James Madison	CAA	W	95	68		22	6	W 1	Patriot Center	james-madison	george-mason	2006
29	Sat, Mar 4, 2006	CTOURN	N	Georgia State	CAA	W	61	56	OT	23	6	W 2	Richmond Coliseum	georgia-state	george-mason	2006
30	Sun, Mar 5, 2006	CTOURN	N	Hofstra	CAA	L	49	58		23	7	L 1	Richmond Coliseum	hofstra	george-mason	2006
31	Fri, Mar 17, 2006	NCAA	N	Michigan State	Big Ten	W	75	65		24	7	W 1		michigan-state	george-mason	2006
32	Sun, Mar 19, 2006	NCAA	N	North Carolina (10)	ACC	W	65	60		25	7	W 2		north-carolina	george-mason	2006
33	Fri, Mar 24, 2006	NCAA	N	Wichita State	MVC	W	63	55		26	7	W 3		wichita-state	george-mason	2006
34	Sun, Mar 26, 2006	NCAA	N	Connecticut (2)	Big East	W	86	84	OT	27	7	W 4	Verizon Center	connecticut	george-mason	2006
35	Sat, Apr 1, 2006	NCAA	N	Florida (11)	SEC	L	58	73		27	8	L 1	RCA Dome	florida	george-mason	2006
1	Wed, Nov 23, 2005	REG		Kennesaw State	A-Sun	W	87	42		1	0	W 1	Charles E. Smith Center	kennesaw-state	george-washington	2006
2	Sat, Nov 26, 2005	REG		Norfolk State	MEAC	W	80	69		2	0	W 2	Charles E. Smith Center	norfolk-state	george-washington	2006
3	Wed, Nov 30, 2005	REG		Saint Francis (PA)	NEC	W	85	68		3	0	W 3	Charles E. Smith Center	saint-francis-pa	george-washington	2006
4	Fri, Dec 2, 2005	REG		Boston University	AEC	W	75	62		4	0	W 4	Charles E. Smith Center	boston-university	george-washington	2006
5	Mon, Dec 5, 2005	REG	N	Maryland (23)	ACC	W	78	70		5	0	W 5	Verizon Center	maryland	george-washington	2006
6	Thu, Dec 8, 2005	REG		Florida International	Sun Belt	W	70	45		6	0	W 6	Charles E. Smith Center	florida-international	george-washington	2006
7	Sat, Dec 10, 2005	REG	@	Morgan State	MEAC	W	102	75		7	0	W 7	Hill Field House	morgan-state	george-washington	2006
8	Sat, Dec 17, 2005	REG		Maryland-Eastern Shore	MEAC	W	98	72		8	0	W 8	Charles E. Smith Center	maryland-eastern-shore	george-washington	2006
9	Fri, Dec 30, 2005	REG	@	North Carolina State (19)	ACC	L	58	79		8	1	L 1	RBC Center	north-carolina-state	george-washington	2006
10	Wed, Jan 4, 2006	REG	@	Temple	A-10	W	72	60		9	1	W 1	Liacouras Center	temple	george-washington	2006
11	Sat, Jan 7, 2006	REG	@	Marshall	CUSA	W	79	73	OT	10	1	W 2	Henderson Center	marshall	george-washington	2006
12	Wed, Jan 11, 2006	REG		Saint Louis	A-10	W	69	64	OT	11	1	W 3	Charles E. Smith Center	saint-louis	george-washington	2006
13	Sat, Jan 14, 2006	REG		Saint Joseph's	A-10	W	82	70		12	1	W 4	Charles E. Smith Center	saint-josephs	george-washington	2006
14	Mon, Jan 16, 2006	REG		Stony Brook	AEC	W	88	60		13	1	W 5	Charles E. Smith Center	stony-brook	george-washington	2006
15	Sat, Jan 21, 2006	REG	@	Charlotte	A-10	W	83	69		14	1	W 6	Dale F. Halton Arena	charlotte	george-washington	2006
16	Wed, Jan 25, 2006	REG	@	Duquesne	A-10	W	94	78		15	1	W 7	A.J. Palumbo Center	duquesne	george-washington	2006
17	Sat, Jan 28, 2006	REG		Rhode Island	A-10	W	81	62		16	1	W 8	Charles E. Smith Center	rhode-island	george-washington	2006
18	Thu, Feb 2, 2006	REG	@	Xavier	A-10	W	89	85		17	1	W 9	Cintas Center	xavier	george-washington	2006
19	Sun, Feb 5, 2006	REG		Richmond	A-10	W	80	55		18	1	W 10	Charles E. Smith Center	richmond	george-washington	2006
20	Wed, Feb 8, 2006	REG		Dayton	A-10	W	81	67		19	1	W 11	Charles E. Smith Center	dayton	george-washington	2006
21	Sat, Feb 11, 2006	REG	@	Saint Joseph's	A-10	W	64	62		20	1	W 12	Hagan Arena	saint-josephs	george-washington	2006
22	Wed, Feb 15, 2006	REG		Massachusetts	A-10	W	69	66		21	1	W 13	Charles E. Smith Center	massachusetts	george-washington	2006
23	Sat, Feb 18, 2006	REG	@	Richmond	A-10	W	64	51		22	1	W 14	Robins Center	richmond	george-washington	2006
24	Wed, Feb 22, 2006	REG		La Salle	A-10	W	77	65		23	1	W 15	Charles E. Smith Center	la-salle	george-washington	2006
25	Sat, Feb 25, 2006	REG	@	Fordham	A-10	W	78	67		24	1	W 16	Rose Hill Gym	fordham	george-washington	2006
26	Wed, Mar 1, 2006	REG	@	St. Bonaventure	A-10	W	89	78		25	1	W 17	Reilly Center	st-bonaventure	george-washington	2006
27	Sat, Mar 4, 2006	REG		Charlotte	A-10	W	86	85	OT	26	1	W 18	Charles E. Smith Center	charlotte	george-washington	2006
