G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
18	Sat, Jan 17, 2004	REG		Oral Roberts	Mid-Cont	W	74	66		4	14	W 3	Jacoby Dickens Center	oral-roberts	chicago-state	2004
19	Mon, Jan 19, 2004	REG		Texas A&M-Corpus Christi	Ind	W	89	81		5	14	W 4	Jacoby Dickens Center	texas-am-corpus-christi	chicago-state	2004
20	Sat, Jan 24, 2004	REG	@	Western Illinois	Mid-Cont	W	76	68		6	14	W 5	Western Hall	western-illinois	chicago-state	2004
21	Thu, Jan 29, 2004	REG	@	IUPUI	Mid-Cont	L	70	79		6	15	L 1	The Jungle	iupui	chicago-state	2004
22	Sat, Jan 31, 2004	REG	@	Oakland	Mid-Cont	L	60	77		6	16	L 2	Athletics Center O'rena	oakland	chicago-state	2004
23	Thu, Feb 5, 2004	REG		Western Illinois	Mid-Cont	W	63	59		7	16	W 1	Jacoby Dickens Center	western-illinois	chicago-state	2004
24	Sat, Feb 7, 2004	REG		Valparaiso	Mid-Cont	L	68	79		7	17	L 1	Jacoby Dickens Center	valparaiso	chicago-state	2004
25	Thu, Feb 12, 2004	REG		Southern Utah	Mid-Cont	W	73	59		8	17	W 1	Jacoby Dickens Center	southern-utah	chicago-state	2004
26	Sat, Feb 14, 2004	REG		IUPUI	Mid-Cont	W	76	72		9	17	W 2	Jacoby Dickens Center	iupui	chicago-state	2004
27	Thu, Feb 19, 2004	REG	@	Oral Roberts	Mid-Cont	L	61	75		9	18	L 1	Mabee Center	oral-roberts	chicago-state	2004
28	Sat, Feb 21, 2004	REG	@	Missouri-Kansas City	Mid-Cont	W	66	65		10	18	W 1	Municipal Auditorium	missouri-kansas-city	chicago-state	2004
29	Sat, Feb 28, 2004	REG		Centenary (LA)	Mid-Cont	W	68	54		11	18	W 2	Jacoby Dickens Center	centenary-la	chicago-state	2004
30	Tue, Mar 2, 2004	REG	@	Valparaiso	Mid-Cont	L	66	74		11	19	L 1	Athletics-Recreation Center	valparaiso	chicago-state	2004
31	Sun, Mar 7, 2004	CTOURN	N	Centenary (LA)	Mid-Cont	W	70	54		12	19	W 1	Kemper Arena	centenary-la	chicago-state	2004
32	Mon, Mar 8, 2004	CTOURN	N	IUPUI	Mid-Cont	L	47	68		12	20	L 1	Kemper Arena	iupui	chicago-state	2004
1	Sat, Nov 22, 2003	REG		Akron	MAC	W	88	66		1	0	W 1	Fifth Third Arena	akron	cincinnati	2004
2	Mon, Nov 24, 2003	REG		Oakland	Mid-Cont	W	89	60		2	0	W 2	Fifth Third Arena	oakland	cincinnati	2004
3	Sat, Nov 29, 2003	REG		Coppin State	MEAC	W	76	56		3	0	W 3	Fifth Third Arena	coppin-state	cincinnati	2004
4	Tue, Dec 2, 2003	REG	@	Valparaiso	Mid-Cont	W	68	49		4	0	W 4	Athletics-Recreation Center	valparaiso	cincinnati	2004
5	Wed, Dec 17, 2003	REG		Clemson	ACC	W	79	56		5	0	W 5	Fifth Third Arena	clemson	cincinnati	2004
6	Sat, Dec 20, 2003	REG		Middle Tennessee	Sun Belt	W	89	54		6	0	W 6	Fifth Third Arena	middle-tennessee	cincinnati	2004
7	Tue, Dec 23, 2003	REG		Dayton (23)	A-10	W	82	53		7	0	W 7	Fifth Third Arena	dayton	cincinnati	2004
8	Sat, Dec 27, 2003	REG		Miami (OH)	MAC	W	83	63		8	0	W 8	Fifth Third Arena	miami-oh	cincinnati	2004
9	Tue, Dec 30, 2003	REG		Elon	Southern	W	102	63		9	0	W 9	Fifth Third Arena	elon	cincinnati	2004
10	Wed, Jan 7, 2004	REG	@	Tulane	CUSA	W	71	44		10	0	W 10	Avron B. Fogelman Arena	tulane	cincinnati	2004
11	Sat, Jan 10, 2004	REG		DePaul	CUSA	W	90	65		11	0	W 11	Fifth Third Arena	depaul	cincinnati	2004
12	Wed, Jan 14, 2004	REG	@	Marquette (21)	CUSA	W	85	73		12	0	W 12	Bradley Center	marquette	cincinnati	2004
13	Sat, Jan 17, 2004	REG		Texas Christian	CUSA	W	85	57		13	0	W 13	Fifth Third Arena	texas-christian	cincinnati	2004
14	Wed, Jan 21, 2004	REG	@	Louisville (5)	CUSA	L	66	93		13	1	L 1	Freedom Hall	louisville	cincinnati	2004
15	Sat, Jan 24, 2004	REG	@	Southern Mississippi	CUSA	W	83	47		14	1	W 1	Reed Green Coliseum	southern-mississippi	cincinnati	2004
16	Wed, Jan 28, 2004	REG		East Carolina	CUSA	W	80	57		15	1	W 2	Fifth Third Arena	east-carolina	cincinnati	2004
17	Sat, Jan 31, 2004	REG		Charlotte	CUSA	L	83	86		15	2	L 1	Fifth Third Arena	charlotte	cincinnati	2004
18	Tue, Feb 3, 2004	REG	@	Xavier	A-10	L	69	71		15	3	L 2	Cintas Center	xavier	cincinnati	2004
19	Sat, Feb 7, 2004	REG	@	Houston	CUSA	W	54	51		16	3	W 1	Hofheinz Pavilion	houston	cincinnati	2004
20	Wed, Feb 11, 2004	REG		South Florida	CUSA	W	80	67		17	3	W 2	Fifth Third Arena	south-florida	cincinnati	2004
21	Sun, Feb 15, 2004	REG	@	Wake Forest (20)	ACC	L	85	91		17	4	L 1	Lawrence Joel Coliseum	wake-forest	cincinnati	2004
22	Wed, Feb 18, 2004	REG	@	Alabama-Birmingham	CUSA	L	69	80		17	5	L 2	Bartow Arena	alabama-birmingham	cincinnati	2004
23	Sat, Feb 21, 2004	REG		Louisville (10)	CUSA	W	66	61	OT	18	5	W 1	Fifth Third Arena	louisville	cincinnati	2004
24	Wed, Feb 25, 2004	REG		Saint Louis	CUSA	W	77	52		19	5	W 2	Fifth Third Arena	saint-louis	cincinnati	2004
25	Sat, Feb 28, 2004	REG	@	Charlotte	CUSA	W	75	67		20	5	W 3	Dale F. Halton Arena	charlotte	cincinnati	2004
26	Thu, Mar 4, 2004	REG	@	DePaul	CUSA	L	65	68		20	6	L 1	Allstate Arena	depaul	cincinnati	2004
27	Sat, Mar 6, 2004	REG		Memphis (20)	CUSA	W	83	79		21	6	W 1	Fifth Third Arena	memphis	cincinnati	2004
28	Thu, Mar 11, 2004	CTOURN		Louisville	CUSA	W	64	62		22	6	W 2	Riverfront Coliseum	louisville	cincinnati	2004
29	Fri, Mar 12, 2004	CTOURN		Saint Louis	CUSA	W	66	46		23	6	W 3	Riverfront Coliseum	saint-louis	cincinnati	2004
30	Sat, Mar 13, 2004	CTOURN		DePaul	CUSA	W	55	50		24	6	W 4	Riverfront Coliseum	depaul	cincinnati	2004
31	Fri, Mar 19, 2004	NCAA	N	East Tennessee State	Southern	W	80	77		25	6	W 5	Nationwide Arena	s/2004-03-19-cinci	cincinnati	2004
32	Sun, Mar 21, 2004	NCAA	N	Illinois (13)	Big Ten	L	68	92		25	7	L 1	Nationwide Arena	s/2004-03-21-cinci	cincinnati	2004
1	Sat, Nov 22, 2003	REG		Webber		W	79	75		1	0	W 1	McAlister Field House	NA	citadel	2004
2	Tue, Nov 25, 2003	REG		Washington & Lee		W	62	44		2	0	W 2	McAlister Field House	NA	citadel	2004
3	Fri, Nov 28, 2003	REG		Central Florida	A-Sun	L	60	74		2	1	L 1	McAlister Field House	central-florida	citadel	2004
4	Mon, Dec 1, 2003	REG		Appalachian State	Southern	L	62	72		2	2	L 2	McAlister Field House	appalachian-state	citadel	2004
5	Wed, Dec 3, 2003	REG		South Carolina	SEC	L	38	70		2	3	L 3	McAlister Field House	south-carolina	citadel	2004
6	Sat, Dec 6, 2003	REG		Emmanuel (GA)		L	66	71	OT	2	4	L 4	McAlister Field House	NA	citadel	2004
7	Tue, Dec 9, 2003	REG	@	South Carolina State	MEAC	L	51	65		2	5	L 5	SHM Memorial Center	south-carolina-state	citadel	2004
8	Wed, Dec 17, 2003	REG	@	Tennessee	SEC	L	49	99		2	6	L 6	Thompson-Boling Arena	tennessee	citadel	2004
9	Fri, Dec 19, 2003	REG		Chowan		W	89	72		3	6	W 1	McAlister Field House	NA	citadel	2004
10	Mon, Dec 22, 2003	REG		Georgetown	Big East	L	62	85		3	7	L 1	McAlister Field House	georgetown	citadel	2004
11	Tue, Dec 30, 2003	REG	@	High Point	Big South	L	70	94		3	8	L 2	Millis Center	high-point	citadel	2004
12	Fri, Jan 2, 2004	REG		Army	Patriot	W	82	58		4	8	W 1	McAlister Field House	army	citadel	2004
13	Tue, Jan 6, 2004	REG	@	Davidson	Southern	L	44	68		4	9	L 1	Belk Arena	davidson	citadel	2004
14	Sat, Jan 10, 2004	REG	@	Georgia Southern	Southern	L	58	86		4	10	L 2	Hanner Fieldhouse	georgia-southern	citadel	2004
15	Sat, Jan 17, 2004	REG		Chattanooga	Southern	L	49	73		4	11	L 3	McAlister Field House	chattanooga	citadel	2004
16	Mon, Jan 19, 2004	REG		Furman	Southern	L	61	76		4	12	L 4	McAlister Field House	furman	citadel	2004
17	Sat, Jan 24, 2004	REG	@	North Carolina-Greensboro	Southern	L	66	75		4	13	L 5	Fleming Gymnasium	north-carolina-greensboro	citadel	2004
18	Mon, Jan 26, 2004	REG	@	Western Carolina	Southern	L	42	71		4	14	L 6	Ramsey Center	western-carolina	citadel	2004
19	Sat, Jan 31, 2004	REG		College of Charleston	Southern	L	45	69		4	15	L 7	McAlister Field House	college-of-charleston	citadel	2004
20	Tue, Feb 3, 2004	REG		Davidson	Southern	L	49	67		4	16	L 8	McAlister Field House	davidson	citadel	2004
21	Sat, Feb 7, 2004	REG		Wofford	Southern	L	68	78		4	17	L 9	McAlister Field House	wofford	citadel	2004
22	Mon, Feb 9, 2004	REG	@	Elon	Southern	L	59	73		4	18	L 10	Alumni Gym	elon	citadel	2004
23	Sat, Feb 14, 2004	REG	@	College of Charleston	Southern	L	39	59		4	19	L 11	F. Mitchell Johnson Center	college-of-charleston	citadel	2004
24	Mon, Feb 16, 2004	REG		East Tennessee State	Southern	L	51	73		4	20	L 12	McAlister Field House	east-tennessee-state	citadel	2004
25	Sat, Feb 21, 2004	REG	@	Furman	Southern	L	47	60		4	21	L 13	Timmons Arena	furman	citadel	2004
26	Mon, Feb 23, 2004	REG	@	Wofford	Southern	W	68	65		5	21	W 1	Benjamin Johnson Arena	wofford	citadel	2004
27	Sat, Feb 28, 2004	REG		Georgia Southern	Southern	W	68	65		6	21	W 2	McAlister Field House	georgia-southern	citadel	2004
28	Wed, Mar 3, 2004	CTOURN	N	Elon	Southern	L	56	66		6	22	L 1	North Charleston Coliseum	elon	citadel	2004
1	Fri, Nov 21, 2003	REG		Gardner-Webb	A-Sun	W	86	55		1	0	W 1	Littlejohn Coliseum	gardner-webb	clemson	2004
2	Mon, Nov 24, 2003	REG		High Point	Big South	W	88	81		2	0	W 2	Littlejohn Coliseum	high-point	clemson	2004
3	Sat, Nov 29, 2003	REG		Wofford	Southern	W	84	77		3	0	W 3	Littlejohn Coliseum	wofford	clemson	2004
4	Wed, Dec 3, 2003	REG	@	Purdue (20)	Big Ten	L	64	76		3	1	L 1	Mackey Arena	purdue	clemson	2004
5	Sat, Dec 6, 2003	REG		South Carolina	SEC	L	61	76		3	2	L 2	Littlejohn Coliseum	south-carolina	clemson	2004
6	Sat, Dec 13, 2003	REG	@	Georgia	SEC	L	56	61		3	3	L 3	Stegeman Coliseum	georgia	clemson	2004
7	Mon, Dec 15, 2003	REG		East Tennessee State	Southern	W	100	86	OT	4	3	W 1	Littlejohn Coliseum	east-tennessee-state	clemson	2004
8	Wed, Dec 17, 2003	REG	@	Cincinnati (16)	CUSA	L	56	79		4	4	L 1	Fifth Third Arena	cincinnati	clemson	2004
9	Sat, Dec 20, 2003	REG		South Carolina State	MEAC	W	77	74		5	4	W 1	Littlejohn Coliseum	south-carolina-state	clemson	2004
10	Mon, Dec 22, 2003	REG		Radford	Big South	W	74	58		6	4	W 2	Littlejohn Coliseum	radford	clemson	2004
11	Tue, Dec 30, 2003	REG		Boston College	Big East	W	72	62		7	4	W 3	Littlejohn Coliseum	boston-college	clemson	2004
12	Sat, Jan 3, 2004	REG		Duke (2)	ACC	L	54	73		7	5	L 1	Littlejohn Coliseum	duke	clemson	2004
13	Sat, Jan 10, 2004	REG	@	Wake Forest (5)	ACC	L	63	78		7	6	L 2	Lawrence Joel Coliseum	wake-forest	clemson	2004
14	Tue, Jan 13, 2004	REG		Florida State	ACC	W	53	48		8	6	W 1	Littlejohn Coliseum	florida-state	clemson	2004
15	Sat, Jan 17, 2004	REG	@	North Carolina State	ACC	L	69	86		8	7	L 1	RBC Center	north-carolina-state	clemson	2004
16	Tue, Jan 20, 2004	REG	@	Virginia	ACC	L	50	61		8	8	L 2	University Hall	virginia	clemson	2004
17	Sun, Jan 25, 2004	REG		Maryland	ACC	L	52	65		8	9	L 3	Littlejohn Coliseum	maryland	clemson	2004
18	Tue, Jan 27, 2004	REG	@	Georgia Tech (14)	ACC	L	69	76		8	10	L 4	Alexander Memorial Coliseum	georgia-tech	clemson	2004
19	Sat, Jan 31, 2004	REG		North Carolina (12)	ACC	W	81	72		9	10	W 1	Littlejohn Coliseum	north-carolina	clemson	2004
20	Sun, Feb 8, 2004	REG	@	Duke (1)	ACC	L	55	81		9	11	L 1	Cameron Indoor Stadium	duke	clemson	2004
21	Thu, Feb 12, 2004	REG		Wake Forest (20)	ACC	L	67	82		9	12	L 2	Littlejohn Coliseum	wake-forest	clemson	2004
22	Sat, Feb 14, 2004	REG	@	Florida State	ACC	L	52	65		9	13	L 3	Donald L. Tucker Center	florida-state	clemson	2004
23	Wed, Feb 18, 2004	REG		North Carolina State (13)	ACC	W	60	55		10	13	W 1	Littlejohn Coliseum	north-carolina-state	clemson	2004
24	Sat, Feb 21, 2004	REG		Virginia	ACC	L	55	58		10	14	L 1	Littlejohn Coliseum	virginia	clemson	2004
25	Tue, Feb 24, 2004	REG	@	Maryland	ACC	L	49	70		10	15	L 2	Comcast Center	maryland	clemson	2004
26	Sat, Feb 28, 2004	REG		Georgia Tech (18)	ACC	L	60	79		10	16	L 3	Littlejohn Coliseum	georgia-tech	clemson	2004
27	Tue, Mar 2, 2004	REG	@	North Carolina (14)	ACC	L	53	69		10	17	L 4	Smith Center	north-carolina	clemson	2004
28	Thu, Mar 11, 2004	CTOURN	N	Virginia	ACC	L	79	83	OT	10	18	L 5	Greensboro Coliseum	virginia	clemson	2004
1	Sat, Nov 22, 2003	REG		Central State (OH)		W	76	63		1	0	W 1	Henry J. Goodman Arena	NA	cleveland-state	2004
2	Tue, Nov 25, 2003	REG	@	Florida A&M	MEAC	W	97	88		2	0	W 2	Gaither Athletic Center	florida-am	cleveland-state	2004
3	Sat, Nov 29, 2003	REG		North Carolina (9)	ACC	L	76	82		2	1	L 1	Henry J. Goodman Arena	north-carolina	cleveland-state	2004
4	Wed, Dec 3, 2003	REG	@	Penn State	Big Ten	L	62	73		2	2	L 2	Bryce Jordan Center	penn-state	cleveland-state	2004
5	Sat, Dec 6, 2003	REG		Utah Valley		W	66	48		3	2	W 1	Henry J. Goodman Arena	NA	cleveland-state	2004
6	Sat, Dec 13, 2003	REG	@	Norfolk State	MEAC	W	64	52		4	2	W 2	Echols Memorial Hall	norfolk-state	cleveland-state	2004
7	Wed, Dec 17, 2003	REG	@	Kent State	MAC	L	66	116		4	3	L 1	Memorial Athletic & Convocation Center	kent-state	cleveland-state	2004
8	Sat, Dec 20, 2003	REG		Akron	MAC	L	59	61		4	4	L 2	Henry J. Goodman Arena	akron	cleveland-state	2004
9	Mon, Dec 22, 2003	REG	@	Boston University	AEC	L	62	64		4	5	L 3	Case Gym	boston-university	cleveland-state	2004
10	Mon, Dec 29, 2003	REG	N	Georgia Southern	Southern	L	64	79		4	6	L 4	Circle K Court	georgia-southern	cleveland-state	2004
11	Tue, Dec 30, 2003	REG	N	Drake	MVC	L	80	83		4	7	L 5	Circle K Court	drake	cleveland-state	2004
12	Sat, Jan 3, 2004	REG	@	Green Bay	Horizon	L	69	70		4	8	L 6	Resch Center	green-bay	cleveland-state	2004
13	Mon, Jan 5, 2004	REG		Loyola (IL)	Horizon	L	83	90		4	9	L 7	Henry J. Goodman Arena	loyola-il	cleveland-state	2004
14	Thu, Jan 8, 2004	REG		Wright State	Horizon	L	73	78		4	10	L 8	Henry J. Goodman Arena	wright-state	cleveland-state	2004
15	Sat, Jan 10, 2004	REG	@	Youngstown State	Horizon	L	82	86		4	11	L 9	Beeghly Center	youngstown-state	cleveland-state	2004
16	Sat, Jan 17, 2004	REG	@	Illinois-Chicago	Horizon	L	68	83		4	12	L 10	UIC Pavilion	illinois-chicago	cleveland-state	2004
17	Mon, Jan 19, 2004	REG		Detroit Mercy	Horizon	L	53	75		4	13	L 11	Henry J. Goodman Arena	detroit-mercy	cleveland-state	2004
18	Thu, Jan 22, 2004	REG		Milwaukee	Horizon	L	64	78		4	14	L 12	Henry J. Goodman Arena	milwaukee	cleveland-state	2004
19	Sat, Jan 24, 2004	REG		Youngstown State	Horizon	L	59	61		4	15	L 13	Henry J. Goodman Arena	youngstown-state	cleveland-state	2004
20	Thu, Jan 29, 2004	REG	@	Butler	Horizon	L	43	61		4	16	L 14	Hinkle Fieldhouse	butler	cleveland-state	2004
21	Sat, Jan 31, 2004	REG	@	Wright State	Horizon	L	56	72		4	17	L 15	Ervin J. Nutter Center	wright-state	cleveland-state	2004
22	Thu, Feb 5, 2004	REG		Green Bay	Horizon	L	58	60		4	18	L 16	Henry J. Goodman Arena	green-bay	cleveland-state	2004
23	Sat, Feb 7, 2004	REG	@	Detroit Mercy	Horizon	L	55	77		4	19	L 17	Calihan Hall	detroit-mercy	cleveland-state	2004
24	Thu, Feb 12, 2004	REG		Butler	Horizon	L	56	57		4	20	L 18	Henry J. Goodman Arena	butler	cleveland-state	2004
25	Sat, Feb 14, 2004	REG		Illinois-Chicago	Horizon	L	56	67		4	21	L 19	Henry J. Goodman Arena	illinois-chicago	cleveland-state	2004
26	Sat, Feb 21, 2004	REG		Eastern Michigan	MAC	L	66	87		4	22	L 20	Henry J. Goodman Arena	eastern-michigan	cleveland-state	2004
27	Thu, Feb 26, 2004	REG	@	Loyola (IL)	Horizon	L	59	70		4	23	L 21	Joseph J. Gentile Center	loyola-il	cleveland-state	2004
28	Sat, Feb 28, 2004	REG	@	Milwaukee	Horizon	L	63	88		4	24	L 22	U.S. Cellular Arena	milwaukee	cleveland-state	2004
29	Tue, Mar 2, 2004	CTOURN	@	Detroit Mercy	Horizon	L	36	62		4	25	L 23	Calihan Hall	detroit-mercy	cleveland-state	2004
1	Sat, Nov 22, 2003	REG	@	Marist	MAAC	W	74	70		1	0	W 1	McCann Recreation Center	marist	coastal-carolina	2004
2	Sun, Nov 23, 2003	REG	N	Yale	Ivy	L	65	70		1	1	L 1	McCann Recreation Center	yale	coastal-carolina	2004
3	Tue, Nov 25, 2003	REG	@	Georgetown	Big East	L	68	81		1	2	L 2	Verizon Center	georgetown	coastal-carolina	2004
4	Sat, Nov 29, 2003	REG	@	East Carolina	CUSA	L	59	76		1	3	L 3	Williams Arena at Minges Coliseum	east-carolina	coastal-carolina	2004
5	Sat, Dec 6, 2003	REG		College of Charleston	Southern	L	72	73		1	4	L 4	Kimbel Arena	college-of-charleston	coastal-carolina	2004
6	Sun, Dec 14, 2003	REG		St. Andrews		W	91	83		2	4	W 1	Kimbel Arena	NA	coastal-carolina	2004
7	Thu, Dec 18, 2003	REG		North Carolina-Greensboro	Southern	W	77	72		3	4	W 2	Kimbel Arena	north-carolina-greensboro	coastal-carolina	2004
8	Sat, Dec 20, 2003	REG		Campbell	A-Sun	W	84	55		4	4	W 3	Kimbel Arena	campbell	coastal-carolina	2004
9	Mon, Dec 22, 2003	REG	@	Virginia	ACC	L	74	89		4	5	L 1	University Hall	virginia	coastal-carolina	2004
10	Sun, Dec 28, 2003	REG		Lees-McRae		W	115	50		5	5	W 1	Kimbel Arena	NA	coastal-carolina	2004
11	Tue, Dec 30, 2003	REG	@	North Carolina (9)	ACC	L	72	105		5	6	L 1	Smith Center	north-carolina	coastal-carolina	2004
12	Sat, Jan 3, 2004	REG		Liberty	Big South	W	67	65		6	6	W 1	Kimbel Arena	liberty	coastal-carolina	2004
13	Mon, Jan 5, 2004	REG		High Point	Big South	L	69	75		6	7	L 1	Kimbel Arena	high-point	coastal-carolina	2004
14	Thu, Jan 8, 2004	REG	@	Birmingham-Southern	Big South	W	77	71		7	7	W 1	Bill Battle Coliseum	birmingham-southern	coastal-carolina	2004
15	Tue, Jan 13, 2004	REG	@	Charleston Southern	Big South	W	66	61		8	7	W 2	CSU Fieldhouse	charleston-southern	coastal-carolina	2004
16	Sat, Jan 17, 2004	REG		Winthrop	Big South	L	65	66		8	8	L 1	Kimbel Arena	winthrop	coastal-carolina	2004
17	Mon, Jan 19, 2004	REG		North Carolina-Asheville	Big South	W	73	65		9	8	W 1	Kimbel Arena	north-carolina-asheville	coastal-carolina	2004
18	Sat, Jan 24, 2004	REG	@	Radford	Big South	L	76	77	OT	9	9	L 1	Donald N. Dedmon Center	radford	coastal-carolina	2004
19	Mon, Jan 26, 2004	REG	@	Virginia Military Institute	Big South	W	49	32		10	9	W 1	Cameron Hall	virginia-military-institute	coastal-carolina	2004
20	Sat, Jan 31, 2004	REG		Birmingham-Southern	Big South	L	68	76	OT	10	10	L 1	Kimbel Arena	birmingham-southern	coastal-carolina	2004
21	Wed, Feb 4, 2004	REG	@	Winthrop	Big South	L	50	51		10	11	L 2	Winthrop Coliseum	winthrop	coastal-carolina	2004
22	Sat, Feb 7, 2004	REG	@	Liberty	Big South	L	65	79		10	12	L 3	Vines Center	liberty	coastal-carolina	2004
23	Mon, Feb 9, 2004	REG	@	High Point	Big South	W	73	52		11	12	W 1	Millis Center	high-point	coastal-carolina	2004
24	Sat, Feb 14, 2004	REG		Virginia Military Institute	Big South	W	60	44		12	12	W 2	Kimbel Arena	virginia-military-institute	coastal-carolina	2004
25	Mon, Feb 16, 2004	REG		Radford	Big South	L	75	84		12	13	L 1	Kimbel Arena	radford	coastal-carolina	2004
26	Sat, Feb 21, 2004	REG	@	North Carolina-Asheville	Big South	L	68	72		12	14	L 2	Charlie Justice Center	north-carolina-asheville	coastal-carolina	2004
27	Sat, Feb 28, 2004	REG		Charleston Southern	Big South	W	69	53		13	14	W 1	Kimbel Arena	charleston-southern	coastal-carolina	2004
28	Tue, Mar 2, 2004	CTOURN		Radford	Big South	W	67	62		14	14	W 2	Kimbel Arena	radford	coastal-carolina	2004
29	Thu, Mar 4, 2004	CTOURN	@	Liberty	Big South	L	73	88		14	15	L 1	Vines Center	liberty	coastal-carolina	2004
1	Fri, Nov 21, 2003	REG	@	Princeton	Ivy	L	64	73		0	1	L 1	Jadwin Gymnasium	princeton	colgate	2004
2	Tue, Nov 25, 2003	REG	@	Cornell	Ivy	W	84	77	OT	1	1	W 1	Newman Arena	cornell	colgate	2004
3	Sat, Nov 29, 2003	REG		Drexel	CAA	L	84	89		1	2	L 1	Cotterell Court	drexel	colgate	2004
4	Tue, Dec 2, 2003	REG		Albany (NY)	AEC	W	68	65		2	2	W 1	Cotterell Court	albany-ny	colgate	2004
5	Fri, Dec 5, 2003	REG	@	New Hampshire	AEC	W	70	66		3	2	W 2	Lundholm Gymnasium	new-hampshire	colgate	2004
6	Tue, Dec 9, 2003	REG		Buffalo	MAC	L	49	72		3	3	L 1	Cotterell Court	buffalo	colgate	2004
7	Fri, Dec 12, 2003	REG	@	Harvard	Ivy	W	78	60		4	3	W 1	Lavietes Pavilion	harvard	colgate	2004
8	Sat, Dec 20, 2003	REG		Hobart		W	97	67		5	3	W 2	Cotterell Court	NA	colgate	2004
9	Mon, Dec 22, 2003	REG	@	Syracuse (19)	Big East	L	63	101		5	4	L 1	Carrier Dome	syracuse	colgate	2004
10	Tue, Dec 30, 2003	REG	@	Long Beach State	Big West	W	73	71		6	4	W 1	The Walter Pyramid	long-beach-state	colgate	2004
11	Fri, Jan 2, 2004	REG	@	Loyola Marymount	WCC	L	54	78		6	5	L 1	Albert Gersten Pavilion	loyola-marymount	colgate	2004
12	Thu, Jan 8, 2004	REG		Juniata		W	90	52		7	5	W 1	Cotterell Court	NA	colgate	2004
13	Sat, Jan 10, 2004	REG	@	Lafayette	Patriot	L	86	97		7	6	L 1	Kirby Sports Center	lafayette	colgate	2004
14	Wed, Jan 14, 2004	REG		Holy Cross	Patriot	W	71	65		8	6	W 1	Cotterell Court	holy-cross	colgate	2004
15	Sat, Jan 17, 2004	REG	@	Army	Patriot	L	51	60		8	7	L 1	Christl Arena	army	colgate	2004
16	Mon, Jan 19, 2004	REG		Dartmouth	Ivy	W	70	60		9	7	W 1	Cotterell Court	dartmouth	colgate	2004
17	Fri, Jan 23, 2004	REG		American	Patriot	L	71	74		9	8	L 1	Cotterell Court	american	colgate	2004
18	Sun, Jan 25, 2004	REG		Navy	Patriot	W	91	84		10	8	W 1	Cotterell Court	navy	colgate	2004
19	Fri, Jan 30, 2004	REG	@	Bucknell	Patriot	L	53	61		10	9	L 1	Sojka Pavilion	bucknell	colgate	2004
20	Sun, Feb 1, 2004	REG	@	Lehigh	Patriot	L	56	61		10	10	L 2	Stabler Arena	lehigh	colgate	2004
21	Fri, Feb 6, 2004	REG		Lafayette	Patriot	W	75	66		11	10	W 1	Cotterell Court	lafayette	colgate	2004
22	Wed, Feb 11, 2004	REG	@	Holy Cross	Patriot	L	49	60		11	11	L 1	Hart Recreation Center	holy-cross	colgate	2004
23	Sat, Feb 14, 2004	REG		Army	Patriot	L	63	68		11	12	L 2	Cotterell Court	army	colgate	2004
24	Fri, Feb 20, 2004	REG	@	Navy	Patriot	W	60	59		12	12	W 1	Alumni Hall	navy	colgate	2004
25	Sun, Feb 22, 2004	REG	@	American	Patriot	L	62	65		12	13	L 1	Bender Arena	american	colgate	2004
26	Fri, Feb 27, 2004	REG		Lehigh	Patriot	W	54	48		13	13	W 1	Cotterell Court	lehigh	colgate	2004
27	Sun, Feb 29, 2004	REG		Bucknell	Patriot	W	60	57		14	13	W 2	Cotterell Court	bucknell	colgate	2004
28	Sat, Mar 6, 2004	CTOURN	N	Lafayette	Patriot	W	67	66	OT	15	13	W 3	The Show Place Arena	lafayette	colgate	2004
29	Sun, Mar 7, 2004	CTOURN	N	American	Patriot	L	55	65		15	14	L 1	The Show Place Arena	american	colgate	2004
1	Mon, Nov 17, 2003	REG	@	Auburn	SEC	L	62	66		0	1	L 1	Beard-Eaves-Memorial	auburn	college-of-charleston	2004
2	Fri, Nov 21, 2003	REG	N	Charleston Southern	Big South	W	83	66		1	1	W 1	North Charleston Coliseum	charleston-southern	college-of-charleston	2004
3	Wed, Nov 26, 2003	REG		Central Florida	A-Sun	W	72	63		2	1	W 2	F. Mitchell Johnson Center	central-florida	college-of-charleston	2004
4	Mon, Dec 1, 2003	REG		Davidson	Southern	W	75	69		3	1	W 3	F. Mitchell Johnson Center	davidson	college-of-charleston	2004
5	Sat, Dec 6, 2003	REG	@	Coastal Carolina	Big South	W	73	72		4	1	W 4	Kimbel Arena	coastal-carolina	college-of-charleston	2004
6	Sun, Dec 14, 2003	REG		Newberry		W	72	47		5	1	W 5	F. Mitchell Johnson Center	NA	college-of-charleston	2004
7	Thu, Dec 18, 2003	REG	@	Canisius	MAAC	W	81	72		6	1	W 6	Koessler Athletic Center	canisius	college-of-charleston	2004
8	Mon, Dec 22, 2003	REG	@	North Carolina-Wilmington	CAA	W	65	61		7	1	W 7	Trask Coliseum	north-carolina-wilmington	college-of-charleston	2004
9	Mon, Dec 29, 2003	REG		Long Island University	NEC	W	86	59		8	1	W 8	F. Mitchell Johnson Center	long-island-university	college-of-charleston	2004
10	Tue, Dec 30, 2003	REG		Bucknell	Patriot	W	76	63		9	1	W 9	F. Mitchell Johnson Center	bucknell	college-of-charleston	2004
