G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
29	Sat, Mar 5, 2005	CTOURN	N	Manhattan	MAAC	W	62	60		15	14	W 3	HSBC Arena	manhattan	fairfield	2005
30	Sun, Mar 6, 2005	CTOURN	N	Rider	MAAC	L	74	76		15	15	L 1	HSBC Arena	rider	fairfield	2005
1	Wed, Nov 17, 2004	REG	@	Elon	Southern	L	59	73		0	1	L 1	Alumni Gym	elon	fairleigh-dickinson	2005
2	Thu, Nov 18, 2004	REG	N	New Orleans	Sun Belt	W	71	58		1	1	W 1	RBC Center	new-orleans	fairleigh-dickinson	2005
3	Fri, Nov 19, 2004	REG	N	Pepperdine	WCC	L	79	80		1	2	L 1	RBC Center	pepperdine	fairleigh-dickinson	2005
4	Tue, Nov 23, 2004	REG	@	Buffalo	MAC	L	84	87	OT	1	3	L 2	Alumni Arena	buffalo	fairleigh-dickinson	2005
5	Sun, Nov 28, 2004	REG		Dominican (NY)		W	78	45		2	3	W 1	Rothman Center	NA	fairleigh-dickinson	2005
6	Sat, Dec 4, 2004	REG	@	University of California	Pac-10	L	66	80		2	4	L 1	Haas Pavilion	california	fairleigh-dickinson	2005
7	Mon, Dec 6, 2004	REG	@	Arizona State	Pac-10	L	81	89		2	5	L 2	Wells Fargo Arena	arizona-state	fairleigh-dickinson	2005
8	Thu, Dec 9, 2004	REG	@	Rider	MAAC	W	76	74		3	5	W 1	Alumni Gymnasium	rider	fairleigh-dickinson	2005
9	Sun, Dec 12, 2004	REG	@	Wagner	NEC	W	82	75		4	5	W 2	Spiro Sports Center	wagner	fairleigh-dickinson	2005
10	Sat, Dec 18, 2004	REG		Saint Peter's	MAAC	L	91	94		4	6	L 1	Rothman Center	saint-peters	fairleigh-dickinson	2005
11	Wed, Dec 22, 2004	REG	@	Rutgers	Big East	L	57	88		4	7	L 2	Louis Brown Athletic Center	rutgers	fairleigh-dickinson	2005
12	Thu, Dec 30, 2004	REG		Army	Patriot	W	69	53		5	7	W 1	Rothman Center	army	fairleigh-dickinson	2005
13	Fri, Jan 7, 2005	REG		Saint Francis (PA)	NEC	W	79	52		6	7	W 2	Rothman Center	saint-francis-pa	fairleigh-dickinson	2005
14	Mon, Jan 10, 2005	REG	@	Central Connecticut State	NEC	W	82	71		7	7	W 3	Detrick Gymnasium	central-connecticut-state	fairleigh-dickinson	2005
15	Wed, Jan 12, 2005	REG	@	Quinnipiac	NEC	L	75	79		7	8	L 1	Burt Kahn Court-Athletic Center	quinnipiac	fairleigh-dickinson	2005
16	Sat, Jan 15, 2005	REG	@	Mount St. Mary's	NEC	W	73	67	OT	8	8	W 1	Knott Arena	mount-st-marys	fairleigh-dickinson	2005
17	Wed, Jan 19, 2005	REG		Long Island University	NEC	W	76	67		9	8	W 2	Rothman Center	long-island-university	fairleigh-dickinson	2005
18	Sat, Jan 22, 2005	REG		Mount St. Mary's	NEC	W	64	61		10	8	W 3	Rothman Center	mount-st-marys	fairleigh-dickinson	2005
19	Mon, Jan 24, 2005	REG		Sacred Heart	NEC	W	88	79		11	8	W 4	Rothman Center	sacred-heart	fairleigh-dickinson	2005
20	Sat, Jan 29, 2005	REG		Monmouth	NEC	L	56	64		11	9	L 1	Rothman Center	monmouth	fairleigh-dickinson	2005
21	Mon, Jan 31, 2005	REG	@	Long Island University	NEC	W	85	65		12	9	W 1	Schwartz Athletic Center	long-island-university	fairleigh-dickinson	2005
22	Sat, Feb 5, 2005	REG		St. Francis (NY)	NEC	W	78	54		13	9	W 2	Rothman Center	st-francis-ny	fairleigh-dickinson	2005
23	Thu, Feb 10, 2005	REG	@	Robert Morris	NEC	W	83	75		14	9	W 3	Charles L. Sewall Center	robert-morris	fairleigh-dickinson	2005
24	Sat, Feb 12, 2005	REG	@	Saint Francis (PA)	NEC	L	75	76		14	10	L 1	Maurice Stokes Athletic Center	saint-francis-pa	fairleigh-dickinson	2005
25	Fri, Feb 18, 2005	REG	@	Monmouth	NEC	W	62	58		15	10	W 1	Boylan Gymnasium	monmouth	fairleigh-dickinson	2005
26	Mon, Feb 21, 2005	REG	@	St. Francis (NY)	NEC	L	103	110		15	11	L 1	Pope Physical Education Center	st-francis-ny	fairleigh-dickinson	2005
27	Wed, Feb 23, 2005	REG		Central Connecticut State	NEC	W	63	58		16	11	W 1	Rothman Center	central-connecticut-state	fairleigh-dickinson	2005
28	Fri, Feb 25, 2005	REG		Quinnipiac	NEC	W	77	70		17	11	W 2	Rothman Center	quinnipiac	fairleigh-dickinson	2005
29	Mon, Feb 28, 2005	REG		Wagner	NEC	L	59	67		17	12	L 1	Rothman Center	wagner	fairleigh-dickinson	2005
30	Thu, Mar 3, 2005	CTOURN		St. Francis (NY)	NEC	W	78	60		18	12	W 1	Rothman Center	st-francis-ny	fairleigh-dickinson	2005
31	Sun, Mar 6, 2005	CTOURN		Long Island University	NEC	W	70	62		19	12	W 2	Rothman Center	long-island-university	fairleigh-dickinson	2005
32	Wed, Mar 9, 2005	CTOURN		Wagner	NEC	W	58	52		20	12	W 3	Rothman Center	wagner	fairleigh-dickinson	2005
33	Thu, Mar 17, 2005	NCAA	N	Illinois (1)	Big Ten	L	55	67		20	13	L 1		illinois	fairleigh-dickinson	2005
1	Fri, Nov 19, 2004	REG	@	Jacksonville	A-Sun	W	81	59		1	0	W 1	Jacksonville Veteran's Memorial Arena	jacksonville	florida	2005
2	Tue, Nov 23, 2004	REG		Florida Atlantic	A-Sun	W	90	45		2	0	W 2	Stephen C. O'Connell Center	florida-atlantic	florida	2005
3	Sat, Nov 27, 2004	REG	N	Providence	Big East	W	84	66		3	0	W 3	American Airlines Arena	providence	florida	2005
4	Tue, Nov 30, 2004	REG		Florida A&M	MEAC	W	88	51		4	0	W 4	Stephen C. O'Connell Center	florida-am	florida	2005
5	Sat, Dec 4, 2004	REG		Miami (FL)	ACC	L	65	72		4	1	L 1	Stephen C. O'Connell Center	miami-fl	florida	2005
6	Wed, Dec 8, 2004	REG		Stetson	A-Sun	W	93	54		5	1	W 1	Stephen C. O'Connell Center	stetson	florida	2005
7	Sat, Dec 11, 2004	REG		Louisville (13)	CUSA	L	70	74		5	2	L 1	Stephen C. O'Connell Center	louisville	florida	2005
8	Sun, Dec 19, 2004	REG		Georgia Southern	Southern	W	100	68		6	2	W 1	Stephen C. O'Connell Center	georgia-southern	florida	2005
9	Wed, Dec 22, 2004	REG		Eastern Kentucky	OVC	W	98	49		7	2	W 2	Stephen C. O'Connell Center	eastern-kentucky	florida	2005
10	Wed, Dec 29, 2004	REG		Sam Houston State	Southland	W	83	51		8	2	W 3	Stephen C. O'Connell Center	sam-houston-state	florida	2005
11	Sun, Jan 2, 2005	REG	@	Florida State	ACC	L	69	82		8	3	L 1	Donald L. Tucker Center	florida-state	florida	2005
12	Sat, Jan 8, 2005	REG		Arkansas	SEC	W	82	74		9	3	W 1	Stephen C. O'Connell Center	arkansas	florida	2005
13	Wed, Jan 12, 2005	REG	@	Auburn	SEC	W	84	78	OT	10	3	W 2	Beard-Eaves-Memorial	auburn	florida	2005
14	Sat, Jan 15, 2005	REG	@	Vanderbilt	SEC	W	82	65		11	3	W 3	Memorial Gymnasium	vanderbilt	florida	2005
15	Wed, Jan 19, 2005	REG		Tennessee	SEC	L	76	83	OT	11	4	L 1	Stephen C. O'Connell Center	tennessee	florida	2005
16	Tue, Jan 25, 2005	REG		Georgia	SEC	W	70	47		12	4	W 1	Stephen C. O'Connell Center	georgia	florida	2005
17	Sat, Jan 29, 2005	REG		South Carolina	SEC	W	80	72		13	4	W 2	Stephen C. O'Connell Center	south-carolina	florida	2005
18	Tue, Feb 1, 2005	REG	@	Mississippi State	SEC	L	57	71		13	5	L 1	Humphrey Coliseum	mississippi-state	florida	2005
19	Sat, Feb 5, 2005	REG		Alabama (11)	SEC	W	85	54		14	5	W 1	Stephen C. O'Connell Center	alabama	florida	2005
20	Tue, Feb 8, 2005	REG	@	Kentucky (5)	SEC	L	66	69		14	6	L 1	Rupp Arena	kentucky	florida	2005
21	Sat, Feb 12, 2005	REG	@	Tennessee	SEC	W	84	73		15	6	W 1	Thompson-Boling Arena	tennessee	florida	2005
22	Wed, Feb 16, 2005	REG		Mississippi	SEC	W	90	53		16	6	W 2	Stephen C. O'Connell Center	mississippi	florida	2005
23	Sat, Feb 19, 2005	REG	@	Louisiana State	SEC	L	73	77		16	7	L 1	Maravich Assembly Center	louisiana-state	florida	2005
24	Wed, Feb 23, 2005	REG		Vanderbilt	SEC	W	69	61		17	7	W 1	Stephen C. O'Connell Center	vanderbilt	florida	2005
25	Sun, Feb 27, 2005	REG	@	South Carolina	SEC	W	66	65		18	7	W 2	The Colonial Life Arena	south-carolina	florida	2005
26	Wed, Mar 2, 2005	REG	@	Georgia	SEC	W	50	38		19	7	W 3	Stegeman Coliseum	georgia	florida	2005
27	Sun, Mar 6, 2005	REG		Kentucky (3)	SEC	W	53	52		20	7	W 4	Stephen C. O'Connell Center	kentucky	florida	2005
28	Fri, Mar 11, 2005	CTOURN	N	Mississippi State	SEC	W	80	64		21	7	W 5	Georgia Dome	mississippi-state	florida	2005
29	Sat, Mar 12, 2005	CTOURN	N	Alabama (20)	SEC	W	68	62		22	7	W 6	Georgia Dome	alabama	florida	2005
30	Sun, Mar 13, 2005	CTOURN	N	Kentucky (4)	SEC	W	70	53		23	7	W 7	Georgia Dome	kentucky	florida	2005
31	Fri, Mar 18, 2005	NCAA	N	Ohio	MAC	W	67	62		24	7	W 8	Bridgestone Arena	ohio	florida	2005
32	Sun, Mar 20, 2005	NCAA	N	Villanova (19)	Big East	L	65	76		24	8	L 1	Bridgestone Arena	villanova	florida	2005
1	Fri, Nov 19, 2004	REG	@	Michigan State (13)	Big Ten	L	72	104		0	1	L 1	Breslin Events Center	michigan-state	florida-am	2005
2	Sun, Nov 21, 2004	REG	@	Illinois (6)	Big Ten	L	60	91		0	2	L 2	Assembly Hall	illinois	florida-am	2005
3	Fri, Nov 26, 2004	REG	@	Florida International	Sun Belt	L	45	70		0	3	L 3	US Century Bank Arena	florida-international	florida-am	2005
4	Tue, Nov 30, 2004	REG	@	Florida (19)	SEC	L	51	88		0	4	L 4	Stephen C. O'Connell Center	florida	florida-am	2005
5	Sat, Dec 4, 2004	REG	@	Norfolk State	MEAC	W	79	68		1	4	W 1	Echols Memorial Hall	norfolk-state	florida-am	2005
6	Mon, Dec 6, 2004	REG	@	Hampton	MEAC	L	49	55		1	5	L 1	Convocation Center	hampton	florida-am	2005
7	Mon, Dec 13, 2004	REG	@	Southern	SWAC	W	85	81		2	5	W 1	F. G. Clark Activity Center	southern	florida-am	2005
8	Mon, Dec 20, 2004	REG	@	Mississippi State (20)	SEC	L	80	104		2	6	L 1	Humphrey Coliseum	mississippi-state	florida-am	2005
9	Thu, Dec 30, 2004	REG	@	Oklahoma	Big 12	L	45	104		2	7	L 2	Lloyd Noble Center	oklahoma	florida-am	2005
10	Thu, Jan 6, 2005	REG		Bethune-Cookman	MEAC	L	64	77		2	8	L 3	Gaither Athletic Center	bethune-cookman	florida-am	2005
11	Sat, Jan 8, 2005	REG		Maryland-Eastern Shore	MEAC	W	93	68		3	8	W 1	Gaither Athletic Center	maryland-eastern-shore	florida-am	2005
12	Sat, Jan 15, 2005	REG	@	Coppin State	MEAC	L	55	59		3	9	L 1	Coppin Center	coppin-state	florida-am	2005
13	Mon, Jan 17, 2005	REG	@	Morgan State	MEAC	L	59	74		3	10	L 2	Hill Field House	morgan-state	florida-am	2005
14	Sat, Jan 22, 2005	REG		North Carolina A&T	MEAC	W	93	86		4	10	W 1	Gaither Athletic Center	north-carolina-at	florida-am	2005
15	Mon, Jan 24, 2005	REG		South Carolina State	MEAC	W	67	60		5	10	W 2	Gaither Athletic Center	south-carolina-state	florida-am	2005
16	Sat, Jan 29, 2005	REG	@	Delaware State	MEAC	L	50	72		5	11	L 1	Memorial Hall	delaware-state	florida-am	2005
17	Mon, Jan 31, 2005	REG		Howard	MEAC	W	77	74		6	11	W 1	Gaither Athletic Center	howard	florida-am	2005
18	Wed, Feb 2, 2005	REG		Savannah State	Ind	W	92	68		7	11	W 2	Gaither Athletic Center	savannah-state	florida-am	2005
19	Sat, Feb 5, 2005	REG		Norfolk State	MEAC	L	54	61		7	12	L 1	Gaither Athletic Center	norfolk-state	florida-am	2005
20	Mon, Feb 7, 2005	REG		Hampton	MEAC	L	67	81		7	13	L 2	Gaither Athletic Center	hampton	florida-am	2005
21	Sat, Feb 12, 2005	REG	@	Maryland-Eastern Shore	MEAC	W	70	57		8	13	W 1	Hytche Athletic Center	maryland-eastern-shore	florida-am	2005
22	Mon, Feb 14, 2005	REG	@	Savannah State	Ind	W	49	44		9	13	W 2	Tiger Arena	savannah-state	florida-am	2005
23	Sat, Feb 19, 2005	REG		Coppin State	MEAC	W	62	58		10	13	W 3	Gaither Athletic Center	coppin-state	florida-am	2005
24	Mon, Feb 21, 2005	REG		Morgan State	MEAC	W	82	71		11	13	W 4	Gaither Athletic Center	morgan-state	florida-am	2005
25	Sat, Feb 26, 2005	REG	@	North Carolina A&T	MEAC	W	89	85	2OT	12	13	W 5	Ellis Corbett Sports Center	north-carolina-at	florida-am	2005
26	Mon, Feb 28, 2005	REG	@	South Carolina State	MEAC	L	64	79		12	14	L 1	SHM Memorial Center	south-carolina-state	florida-am	2005
27	Thu, Mar 3, 2005	REG	@	Bethune-Cookman	MEAC	W	67	65		13	14	W 1	Moore Gymnasium	bethune-cookman	florida-am	2005
28	Mon, Mar 7, 2005	CTOURN	N	Howard	MEAC	W	80	56		14	14	W 2	Arthur Ashe Athletic Center	howard	florida-am	2005
29	Wed, Mar 9, 2005	CTOURN	N	Hampton	MEAC	L	72	81		14	15	L 1	Arthur Ashe Athletic Center	hampton	florida-am	2005
1	Fri, Nov 19, 2004	REG	@	Florida International	Sun Belt	L	62	65		0	1	L 1	US Century Bank Arena	florida-international	florida-atlantic	2005
2	Tue, Nov 23, 2004	REG	@	Florida (23)	SEC	L	45	90		0	2	L 2	Stephen C. O'Connell Center	florida	florida-atlantic	2005
3	Mon, Nov 29, 2004	REG	@	Miami (FL)	ACC	L	68	84		0	3	L 3	BankUnited Center	miami-fl	florida-atlantic	2005
4	Sat, Dec 4, 2004	REG		Gardner-Webb	A-Sun	L	69	76		0	4	L 4	FAU Arena	gardner-webb	florida-atlantic	2005
5	Tue, Dec 14, 2004	REG		Campbell	A-Sun	W	82	59		1	4	W 1	FAU Arena	campbell	florida-atlantic	2005
6	Fri, Dec 17, 2004	REG	@	Nevada	WAC	L	46	60		1	5	L 1	Lawlor Events Center	nevada	florida-atlantic	2005
7	Sat, Dec 18, 2004	REG	N	Idaho State	Big Sky	L	67	71		1	6	L 2	Lawlor Events Center	idaho-state	florida-atlantic	2005
8	Wed, Dec 22, 2004	REG	@	Nevada-Las Vegas	MWC	L	66	83		1	7	L 3	Thomas & Mack Center	nevada-las-vegas	florida-atlantic	2005
9	Thu, Dec 30, 2004	REG		Colgate	Patriot	L	75	81		1	8	L 4	FAU Arena	colgate	florida-atlantic	2005
10	Mon, Jan 3, 2005	REG	@	Mercer	A-Sun	W	104	101	3OT	2	8	W 1	University Center	mercer	florida-atlantic	2005
11	Wed, Jan 5, 2005	REG	@	Georgia State	A-Sun	L	73	75		2	9	L 1	GSU Sports Arena	georgia-state	florida-atlantic	2005
12	Sun, Jan 9, 2005	REG		Stetson	A-Sun	W	81	69	OT	3	9	W 1	FAU Arena	stetson	florida-atlantic	2005
13	Tue, Jan 11, 2005	REG		Jacksonville	A-Sun	L	81	82		3	10	L 1	FAU Arena	jacksonville	florida-atlantic	2005
14	Thu, Jan 13, 2005	REG		Central Florida	A-Sun	L	70	73		3	11	L 2	FAU Arena	central-florida	florida-atlantic	2005
15	Tue, Jan 18, 2005	REG		Troy	A-Sun	L	93	99		3	12	L 3	FAU Arena	troy	florida-atlantic	2005
16	Thu, Jan 20, 2005	REG	@	Central Florida	A-Sun	W	73	61		4	12	W 1	UCF Arena	central-florida	florida-atlantic	2005
17	Sun, Jan 23, 2005	REG	@	Lipscomb	A-Sun	L	66	68		4	13	L 1	Allen Arena	lipscomb	florida-atlantic	2005
18	Tue, Jan 25, 2005	REG	@	Belmont	A-Sun	W	76	68		5	13	W 1	Curb Event Center	belmont	florida-atlantic	2005
19	Sat, Jan 29, 2005	REG		Lipscomb	A-Sun	W	84	67		6	13	W 2	FAU Arena	lipscomb	florida-atlantic	2005
20	Mon, Jan 31, 2005	REG		Belmont	A-Sun	L	100	103	OT	6	14	L 1	FAU Arena	belmont	florida-atlantic	2005
21	Sun, Feb 6, 2005	REG	@	Troy	A-Sun	W	82	80		7	14	W 1	Trojan Arena	troy	florida-atlantic	2005
22	Thu, Feb 10, 2005	REG	@	Jacksonville	A-Sun	W	100	73		8	14	W 2	Jacksonville Veteran's Memorial Arena	jacksonville	florida-atlantic	2005
23	Sat, Feb 12, 2005	REG	@	Stetson	A-Sun	W	81	75		9	14	W 3	Edmunds Center	stetson	florida-atlantic	2005
24	Thu, Feb 17, 2005	REG		Georgia State	A-Sun	L	76	80		9	15	L 1	FAU Arena	georgia-state	florida-atlantic	2005
25	Sat, Feb 19, 2005	REG		Mercer	A-Sun	L	88	107		9	16	L 2	FAU Arena	mercer	florida-atlantic	2005
26	Thu, Feb 24, 2005	REG	@	Campbell	A-Sun	W	89	83		10	16	W 1	Carter Gymnasium	campbell	florida-atlantic	2005
27	Sat, Feb 26, 2005	REG	@	Gardner-Webb	A-Sun	L	76	91		10	17	L 1	Paul Porter Arena	gardner-webb	florida-atlantic	2005
1	Fri, Nov 19, 2004	REG		Florida Atlantic	A-Sun	W	65	62		1	0	W 1	US Century Bank Arena	florida-atlantic	florida-international	2005
2	Sun, Nov 21, 2004	REG		Hofstra	CAA	L	67	69		1	1	L 1	US Century Bank Arena	hofstra	florida-international	2005
3	Fri, Nov 26, 2004	REG		Florida A&M	MEAC	W	70	45		2	1	W 1	US Century Bank Arena	florida-am	florida-international	2005
4	Sun, Nov 28, 2004	REG	@	Central Connecticut State	NEC	W	63	61		3	1	W 2	Detrick Gymnasium	central-connecticut-state	florida-international	2005
5	Tue, Nov 30, 2004	REG	@	Connecticut (7)	Big East	L	48	99		3	2	L 1	Harry A. Gampel Pavilion	connecticut	florida-international	2005
6	Tue, Dec 7, 2004	REG		Miami (FL)	ACC	L	67	80		3	3	L 2	US Century Bank Arena	miami-fl	florida-international	2005
7	Thu, Dec 9, 2004	REG		Florida Tech		W	81	66		4	3	W 1	US Century Bank Arena	NA	florida-international	2005
8	Sun, Dec 12, 2004	REG	@	Florida State	ACC	W	65	60		5	3	W 2	Donald L. Tucker Center	florida-state	florida-international	2005
9	Mon, Dec 20, 2004	REG	@	South Florida	CUSA	L	66	74		5	4	L 1	Sun Dome	south-florida	florida-international	2005
10	Thu, Dec 23, 2004	REG		George Washington (20)	A-10	L	71	81		5	5	L 2	US Century Bank Arena	george-washington	florida-international	2005
11	Mon, Dec 27, 2004	REG		Colgate	Patriot	W	72	56		6	5	W 1	US Century Bank Arena	colgate	florida-international	2005
12	Tue, Dec 28, 2004	REG		Ohio	MAC	W	74	73	OT	7	5	W 2	US Century Bank Arena	ohio	florida-international	2005
13	Thu, Jan 6, 2005	REG	@	Arkansas-Little Rock	Sun Belt	L	57	67		7	6	L 1	Alltel Arena	arkansas-little-rock	florida-international	2005
14	Sat, Jan 8, 2005	REG	@	Arkansas State	Sun Belt	L	55	60		7	7	L 2	Convocation Center	arkansas-state	florida-international	2005
15	Tue, Jan 11, 2005	REG	@	La Salle	A-10	L	72	74	OT	7	8	L 3	Tom Gola Arena	la-salle	florida-international	2005
16	Sat, Jan 15, 2005	REG		Denver	Sun Belt	L	50	63		7	9	L 4	US Century Bank Arena	denver	florida-international	2005
17	Mon, Jan 17, 2005	REG		North Texas	Sun Belt	L	60	68		7	10	L 5	US Century Bank Arena	north-texas	florida-international	2005
18	Sat, Jan 22, 2005	REG	@	Louisiana-Lafayette	Sun Belt	L	50	67		7	11	L 6	Cajundome	louisiana-lafayette	florida-international	2005
19	Mon, Jan 24, 2005	REG		New Mexico State	Sun Belt	L	66	71		7	12	L 7	US Century Bank Arena	new-mexico-state	florida-international	2005
20	Sun, Jan 30, 2005	REG		Arkansas-Little Rock	Sun Belt	W	118	114		8	12	W 1	US Century Bank Arena	arkansas-little-rock	florida-international	2005
21	Sat, Feb 5, 2005	REG	@	Middle Tennessee	Sun Belt	L	69	82		8	13	L 1	Murphy Athletic Center	middle-tennessee	florida-international	2005
22	Mon, Feb 7, 2005	REG	@	Western Kentucky	Sun Belt	L	67	83		8	14	L 2	E.A. Diddle Arena	western-kentucky	florida-international	2005
23	Mon, Feb 14, 2005	REG		Arkansas State	Sun Belt	W	68	52		9	14	W 1	US Century Bank Arena	arkansas-state	florida-international	2005
24	Sat, Feb 19, 2005	REG	@	South Alabama	Sun Belt	W	74	71		10	14	W 2	Mitchell Center	south-alabama	florida-international	2005
25	Mon, Feb 21, 2005	REG	@	New Orleans	Sun Belt	L	55	69		10	15	L 1	Kiefer Lakefront Arena	new-orleans	florida-international	2005
26	Sat, Feb 26, 2005	REG		Western Kentucky	Sun Belt	W	79	77		11	15	W 1	US Century Bank Arena	western-kentucky	florida-international	2005
27	Mon, Feb 28, 2005	REG		Middle Tennessee	Sun Belt	L	81	91		11	16	L 1	US Century Bank Arena	middle-tennessee	florida-international	2005
28	Fri, Mar 4, 2005	CTOURN	N	South Alabama	Sun Belt	W	60	57		12	16	W 1	Super Pit	south-alabama	florida-international	2005
29	Sat, Mar 5, 2005	CTOURN	N	Arkansas-Little Rock	Sun Belt	W	69	64		13	16	W 2	Super Pit	arkansas-little-rock	florida-international	2005
30	Mon, Mar 7, 2005	CTOURN	N	Louisiana-Lafayette	Sun Belt	L	69	80		13	17	L 1	Super Pit	louisiana-lafayette	florida-international	2005
1	Fri, Nov 19, 2004	REG		Texas Southern	SWAC	W	71	62		1	0	W 1	Donald L. Tucker Center	texas-southern	florida-state	2005
2	Mon, Nov 22, 2004	REG		Texas A&M-Corpus Christi	Ind	L	67	70		1	1	L 1	Donald L. Tucker Center	texas-am-corpus-christi	florida-state	2005
3	Wed, Nov 24, 2004	REG		Shawnee State		W	88	65		2	1	W 1	Donald L. Tucker Center	NA	florida-state	2005
4	Sat, Nov 27, 2004	REG	N	Kent State	MAC	L	59	69		2	2	L 1	Circle K Court	kent-state	florida-state	2005
5	Sun, Nov 28, 2004	REG	N	Texas Christian	CUSA	L	70	71		2	3	L 2	Circle K Court	texas-christian	florida-state	2005
6	Tue, Nov 30, 2004	REG	@	Minnesota	Big Ten	W	70	69		3	3	W 1	Williams Arena	minnesota	florida-state	2005
7	Sat, Dec 4, 2004	REG	@	Mississippi	SEC	W	69	64		4	3	W 2	C.M. Tad Smith Coliseum	mississippi	florida-state	2005
8	Sun, Dec 12, 2004	REG		Florida International	Sun Belt	L	60	65		4	4	L 1	Donald L. Tucker Center	florida-international	florida-state	2005
9	Thu, Dec 16, 2004	REG		South Alabama	Sun Belt	W	83	52		5	4	W 1	Donald L. Tucker Center	south-alabama	florida-state	2005
10	Sun, Dec 19, 2004	REG	@	Maryland (23)	ACC	L	88	90	OT	5	5	L 1	Comcast Center	maryland	florida-state	2005
11	Tue, Dec 21, 2004	REG		Jacksonville	A-Sun	W	101	57		6	5	W 1	Donald L. Tucker Center	jacksonville	florida-state	2005
12	Thu, Dec 23, 2004	REG		Stetson	A-Sun	W	71	61		7	5	W 2	Donald L. Tucker Center	stetson	florida-state	2005
13	Thu, Dec 30, 2004	REG	N	Louisiana State	SEC	L	50	67		7	6	L 1	New Orleans Arena	louisiana-state	florida-state	2005
14	Sun, Jan 2, 2005	REG		Florida	SEC	W	82	69		8	6	W 1	Donald L. Tucker Center	florida	florida-state	2005
15	Sat, Jan 8, 2005	REG		Virginia Tech	ACC	W	77	70		9	6	W 2	Donald L. Tucker Center	virginia-tech	florida-state	2005
16	Wed, Jan 12, 2005	REG		Clemson	ACC	L	54	56		9	7	L 1	Donald L. Tucker Center	clemson	florida-state	2005
17	Sat, Jan 15, 2005	REG	@	Miami (FL)	ACC	L	63	64		9	8	L 2	BankUnited Center	miami-fl	florida-state	2005
18	Tue, Jan 18, 2005	REG		Wake Forest (3)	ACC	W	91	83	OT	10	8	W 1	Donald L. Tucker Center	wake-forest	florida-state	2005
19	Sat, Jan 22, 2005	REG		Duke (4)	ACC	L	56	88		10	9	L 1	Donald L. Tucker Center	duke	florida-state	2005
20	Wed, Jan 26, 2005	REG	@	North Carolina State	ACC	W	70	64		11	9	W 1	RBC Center	north-carolina-state	florida-state	2005
21	Wed, Feb 2, 2005	REG	@	Georgia Tech (25)	ACC	L	61	64		11	10	L 1	Alexander Memorial Coliseum	georgia-tech	florida-state	2005
22	Sun, Feb 6, 2005	REG		North Carolina (2)	ACC	L	60	81		11	11	L 2	Donald L. Tucker Center	north-carolina	florida-state	2005
23	Wed, Feb 9, 2005	REG	@	Virginia	ACC	L	55	56		11	12	L 3	University Hall	virginia	florida-state	2005
24	Sat, Feb 12, 2005	REG	@	Wake Forest (6)	ACC	L	48	87		11	13	L 4	Lawrence Joel Coliseum	wake-forest	florida-state	2005
25	Tue, Feb 15, 2005	REG	@	Massachusetts	A-10	L	68	78		11	14	L 5	Mullins Center	massachusetts	florida-state	2005
26	Sun, Feb 20, 2005	REG		Georgia Tech	ACC	L	75	76		11	15	L 6	Donald L. Tucker Center	georgia-tech	florida-state	2005
27	Tue, Feb 22, 2005	REG		Miami (FL)	ACC	L	49	65		11	16	L 7	Donald L. Tucker Center	miami-fl	florida-state	2005
28	Sun, Feb 27, 2005	REG	@	Clemson	ACC	L	74	83		11	17	L 8	Littlejohn Coliseum	clemson	florida-state	2005
29	Thu, Mar 3, 2005	REG	@	North Carolina (2)	ACC	L	76	91		11	18	L 9	Smith Center	north-carolina	florida-state	2005
30	Sun, Mar 6, 2005	REG		Virginia	ACC	W	68	63		12	18	W 1	Donald L. Tucker Center	virginia	florida-state	2005
31	Thu, Mar 10, 2005	CTOURN	N	North Carolina State	ACC	L	54	70		12	19	L 1	Verizon Center	north-carolina-state	florida-state	2005
1	Sat, Nov 20, 2004	REG		St. Francis (NY)	NEC	W	83	62		1	0	W 1	Rose Hill Gym	st-francis-ny	fordham	2005
2	Wed, Nov 24, 2004	REG	@	Boston University	AEC	L	51	66		1	1	L 1	Agganis Arena	boston-university	fordham	2005
3	Sat, Nov 27, 2004	REG		Manhattan	MAAC	L	60	76		1	2	L 2	Rose Hill Gym	manhattan	fordham	2005
4	Thu, Dec 2, 2004	REG	@	Iona	MAAC	W	64	59		2	2	W 1	Hynes Athletics Center	iona	fordham	2005
5	Mon, Dec 6, 2004	REG		Holy Cross	Patriot	L	39	53		2	3	L 1	Rose Hill Gym	holy-cross	fordham	2005
6	Sat, Dec 11, 2004	REG		Fairfield	MAAC	W	84	68		3	3	W 1	Rose Hill Gym	fairfield	fordham	2005
7	Tue, Dec 14, 2004	REG	@	Villanova	Big East	L	47	68		3	4	L 1	Wells Fargo Center	villanova	fordham	2005
8	Thu, Dec 23, 2004	REG		Siena	MAAC	W	69	59		4	4	W 1	Rose Hill Gym	siena	fordham	2005
9	Tue, Dec 28, 2004	REG	N	Charleston Southern	Big South	L	49	50		4	5	L 1	UCF Arena	charleston-southern	fordham	2005
10	Wed, Dec 29, 2004	REG	@	Central Florida	A-Sun	L	61	65		4	6	L 2	UCF Arena	central-florida	fordham	2005
11	Sat, Jan 1, 2005	REG	@	Western Kentucky	Sun Belt	L	59	80		4	7	L 3	E.A. Diddle Arena	western-kentucky	fordham	2005
